# producer=CAELIX
# when=2026-02-11T23:28:47
# cwd=
# python=
# command= /core.py --out _Output/02_interference/02B_double_slit_two_slit/20260211_232846 --double-slit --ds-source sine --ds-omega 0.80 --ds-gun-speed 0.0 --ds-burn 600 --ds-window 200 --ds-sample-every 4 --ds-amp 1000.0 --traffic-mode telegraph --traffic-gamma 0.0001 --traffic-boundary sponge --traffic-sponge-width 32 --traffic-sponge-strength 1.0 --n 512 --ds-wall-x 256 --ds-detector-x 470 --ds-gun-stop 246 --ds-steps 5000 --ds-slit-sep 64 --ds-slit-width 8 --ds-sample-every 1
# run_id=20260211_232846
# experiment=02B_double_slit_two_slit
# artefact=double_slit
# n=512
# ds_steps=5000
# seed=6174
# lattice_init=sparse
# traffic_mode=telegraph
# traffic_c2=0.25
# traffic_gamma=0.0001
# traffic_dt=1.0
# traffic_decay=0.0
# double-slit
# n=512 steps=5000 wall_x=256 detector_x=470 cz=256 cy=256
# slits: slit_sep=64 slit_width=8 single_slit=0 y1=[216:224] y2=[288:296] z=[0:512)
# detector: line_y at x=470, z=256; intensity=phi^2
# detector_y=[32:480) boundary=sponge sponge_width=32 sponge_strength=1
# gun: start=10 stop=246 speed=0
# src: mode=sine amp=1000 omega=0.8 half_period=0
# chirality: select=0 field=none
# sampling: burn=600 sample_every=1 samples=4400 window=200
# dump_samples=0
# section:pattern_mean
y,y_off,intensity,intensity_norm
2180,1580,1.62892120896e-11,1.49795379728e-09,254.368258744,99.275251773
2181,1581,2.13988553991e-11,1.73136494856e-09,255.732648829,92.4737619322
2182,1582,2.53877302004e-11,2.33023463223e-09,255.467893213,81.1630893076
2183,1583,2.60905128579e-11,2.06074136001e-09,254.475025912,86.0834137769
2184,1584,1.57050728635e-11,1.48311648847e-09,254.48652976,99.6789669438
2185,1585,2.35483479526e-11,1.7946691259e-09,255.770272064,90.9853733635
2186,1586,2.53074698919e-11,2.36093999162e-09,255.385357336,80.7569446671
2187,1587,2.53434312007e-11,2.01755333679e-09,254.387302332,86.9451577864
2188,1588,1.51490887467e-11,1.46639555269e-09,254.553594183,100.194256596
2189,1589,2.37984668845e-11,1.83386494317e-09,255.795889131,90.1042496054
2190,1590,2.41017628781e-11,2.35668268694e-09,255.32771144,80.8316098469
2191,1591,2.44866100037e-11,1.95710505702e-09,254.346349451,88.0899607419
2192,1592,1.46116126521e-11,1.4605840367e-09,254.684289984,100.269090862
2193,1593,2.56968684599e-11,1.8930894182e-09,255.814065441,88.7857936101
2194,1594,2.47952060322e-11,2.36790054929e-09,255.253389503,80.699185091
2195,1595,2.3481108223e-11,1.90912136135e-09,254.289227017,89.1237862432
2196,1596,1.43951839958e-11,1.45970440889e-09,254.787208814,100.337352161
2197,1597,2.60381089966e-11,1.94357128922e-09,255.81461541,87.8037521131
