# producer=CAELIX
# when=2026-02-25T11:46:46
# cwd=
# python=
# command= /core.py --out _Output/06_relativity/06D_relativity_twin_paradox_threshold_lock/20260225_114645 --relativity --traffic-mode telegraph --n 512 --traffic-iters 1 --traffic-c2 0.31 --traffic-dt 1.0 --traffic-gamma 0.001 --traffic-decay 0.0 --rel-L 48 --rel-v-frac 0.3 --rel-v-frac-ref 0.1 --rel-steps 1500 --rel-slab 8 --rel-amp 500 --rel-sigma 2.25 --rel-threshold 0.01 --rel-refractory 10
# run_id=20260225_114645
# experiment=06D_relativity_twin_paradox_threshold_lock
# artefact=relativity
# n=512
# seed=6174
# lattice_init=sparse
# traffic_mode=telegraph
# traffic_c2=0.31
# traffic_gamma=0.001
# traffic_dt=1.0
# traffic_decay=0.0
# rel_steps=1500
# rel_L=48
# rel_v_frac=0.3
# rel_v_frac_ref=0.1
# rel_v_ref=0.05567764362830022
# rel_v=0.16703293088490065
# rel_slab=8
# rel_amp=500.0
# rel_sigma=2.25
# rel_threshold=0.01
# rel_refractory=10
t,x_s,x_s_f,x_m,v_ref,a_sx,a_sy,b_sx,b_sy,a_mx,a_my,b_mx,b_my,phi_sa,phi_sb,phi_ma,phi_mb,e_sa,e_sb,e_ma,e_mb,hit_sa,hit_sb,hit_ma,hit_mb,hits_sa,hits_sb,hits_ma,hits_mb,T0_est,Tp_est,c_axis_est,c_diag_est,ratio_est,gamma_corr_est,gamma_pred_axis,anisotropy_A,ratio_pred,ratio_err,gamma_sr
797,58,58.375082,147,0.0556776,58,232,58,280,147,232,147,280,3.094680977e+01,-2.798075867e+01,1.175765152e+02,-3.117222786e+01,1.997911433e+06,9.257233772e+04,1.928858142e+06,2.801247237e+05,0,0,0,0,4,4,4,4,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
798,58,58.430760,147,0.0556776,58,232,58,280,147,232,147,280,3.018427658e+01,-2.420863533e+01,9.638296509e+01,-4.168508530e+01,1.551789095e+06,6.971601896e+04,1.614484380e+06,3.453031237e+05,0,0,0,0,4,4,4,4,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
799,58,58.486437,147,0.0556776,58,232,58,280,147,232,147,280,3.175869560e+01,-1.898149300e+01,7.336731720e+01,-5.204214859e+01,1.126776707e+06,4.970397439e+04,1.366044650e+06,4.330973143e+05,0,0,0,0,4,4,4,4,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
800,59,58.542115,148,0.0556776,59,232,59,280,148,232,148,280,3.643505096e+01,-1.100514793e+01,6.235710144e+01,-5.216807175e+01,8.653599909e+05,3.244972950e+04,1.336372108e+06,4.167588401e+05,0,0,0,0,4,4,4,4,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
801,59,58.597793,148,0.0556776,59,232,59,280,148,232,148,280,3.724206924e+01,-2.575562000e+00,4.020072937e+01,-5.941964722e+01,5.286459888e+05,2.673341374e+04,1.170634659e+06,4.931409441e+05,0,0,0,0,4,4,4,4,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
802,59,58.653470,148,0.0556776,59,232,59,280,148,232,148,280,3.481640625e+01,5.597286224e+00,2.204818535e+01,-6.502568054e+01,2.896688520e+05,2.989288375e+04,1.069930572e+06,5.617858819e+05,0,0,0,0,4,4,4,4,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
803,59,58.709148,148,0.0556776,59,232,59,280,148,232,148,280,2.890568733e+01,1.266864777e+01,9.020329475e+00,-6.847279358e+01,1.583041702e+05,3.700854343e+04,9.976299086e+05,6.098970696e+05,0,0,0,0,4,4,4,4,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
804,59,58.764825,148,0.0556776,59,232,59,280,148,232,148,280,2.008175659e+01,1.798291588e+01,1.294070721e+00,-6.932180786e+01,1.365860009e+05,4.319846310e+04,9.166364047e+05,6.297072149e+05,0,0,0,0,4,4,4,4,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
805,59,58.820503,148,0.0556776,59,232,59,280,148,232,148,280,9.434288025e+00,2.118549728e+01,-1.768704772e+00,-6.724372101e+01,2.137600475e+05,4.699043251e+04,8.016537035e+05,6.198604750e+05,0,0,0,0,4,4,4,4,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
806,59,58.876181,149,0.0556776,59,232,59,280,149,232,149,280,-1.801493168e+00,2.220003700e+01,-3.293082952e+00,-6.091039658e+01,3.632272249e+05,5.170636363e+04,6.864608624e+05,5.339470792e+05,0,0,0,0,4,4,4,4,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
807,59,58.931858,149,0.0556776,59,232,59,280,149,232,149,280,-1.260866737e+01,2.108998871e+01,-1.723007202e+00,-5.600080109e+01,5.476994956e+05,6.417188050e+04,5.148838854e+05,5.040597763e+05,0,0,0,0,4,4,4,4,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
808,59,58.987536,149,0.0556776,59,232,59,280,149,232,149,280,-2.244910431e+01,1.790405846e+01,1.418523550e+00,-4.852096939e+01,7.321700598e+05,9.194176804e+04,3.382763306e+05,4.627594230e+05,0,0,0,0,4,4,4,4,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
809,59,59.043214,149,0.0556776,59,232,59,280,149,232,149,280,-3.133736420e+01,1.261044884e+01,5.111754417e+00,-3.883813858e+01,8.970983814e+05,1.407335511e+05,1.899827787e+05,4.156744345e+05,0,0,0,0,4,4,4,4,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
810,59,59.098891,149,0.0556776,59,232,59,280,149,232,149,280,-3.972154999e+01,5.152642250e+00,8.745522499e+00,-2.779060555e+01,1.042980750e+06,2.126894206e+05,1.025915560e+05,3.669703186e+05,0,0,0,0,4,4,4,4,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
811,59,59.154569,149,0.0556776,59,232,59,280,149,232,149,280,-4.825754547e+01,-4.419922352e+00,1.203935909e+01,-1.664309502e+01,1.183530062e+06,3.050232649e+05,9.444302274e+04,3.196224097e+05,0,0,0,0,4,4,4,4,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
812,59,59.210247,150,0.0556776,59,232,59,280,150,232,150,280,-5.758366013e+01,-1.581259251e+01,1.068468285e+01,-1.410992813e+01,1.332963869e+06,4.089194048e+05,1.185885325e+05,3.023787061e+05,0,0,0,0,4,4,4,4,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
813,59,59.265924,150,0.0556776,59,232,59,280,150,232,150,280,-6.814200592e+01,-2.837825012e+01,1.263860703e+01,-5.957881927e+00,1.496357745e+06,5.096891877e+05,2.158800334e+05,2.769143311e+05,0,0,0,0,4,4,4,4,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
814,59,59.321602,150,0.0556776,59,232,59,280,150,232,150,280,-8.002404022e+01,-4.106336594e+01,1.378035450e+01,-8.449983597e-01,1.668032523e+06,5.894678458e+05,3.370111587e+05,2.607772357e+05,0,1,0,0,4,5,4,4,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
815,59,59.377280,150,0.0556776,59,232,59,280,150,232,150,280,-9.282946014e+01,4.475590210e+02,1.364482212e+01,9.454414994e-02,1.835773908e+06,2.081733270e+07,4.421698007e+05,2.603274335e+05,0,0,0,0,4,5,4,4,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
816,59,59.432957,150,0.0556776,59,232,59,280,150,232,150,280,-1.056023483e+02,8.511636353e+02,1.157950592e+01,-3.668412924e+00,1.985150537e+06,4.595079438e+07,5.043150370e+05,2.800641768e+05,0,0,0,0,4,5,4,4,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
817,59,59.488635,150,0.0556776,59,232,59,280,150,232,150,280,-1.169395142e+02,1.108575439e+03,6.946006298e+00,-1.185102844e+01,2.100769246e+06,7.710945608e+07,5.191442480e+05,3.184082036e+05,0,0,0,1,4,5,4,5,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
818,60,59.544312,151,0.0556776,60,232,60,280,151,232,151,280,-1.222217178e+02,1.116383789e+03,9.474362433e-02,4.809665527e+02,2.190875522e+06,9.516663120e+07,5.297766942e+05,2.256818227e+07,0,0,0,0,4,5,4,5,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
819,60,59.599990,151,0.0556776,60,232,60,280,151,232,151,280,-1.272445221e+02,1.079239014e+03,-8.279083252e+00,8.805521240e+02,2.200377237e+06,1.086592919e+08,5.101838806e+05,4.875579643e+07,0,0,0,0,4,5,4,5,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
820,60,59.655668,151,0.0556776,60,232,60,280,151,232,151,280,-1.278037262e+02,9.445111084e+02,-1.946950340e+01,1.128991821e+03,2.143123704e+06,1.105584212e+08,5.043819648e+05,7.976603593e+07,0,0,0,0,4,5,4,5,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
821,60,59.711345,151,0.0556776,60,232,60,280,151,232,151,280,-1.234791565e+02,7.595755615e+02,-3.325012970e+01,1.206054077e+03,2.021692762e+06,1.035491028e+08,5.378921460e+05,1.043015580e+08,0,0,0,0,4,5,4,5,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
822,60,59.767023,151,0.0556776,60,232,60,280,151,232,151,280,-1.144746094e+02,5.684492188e+02,-4.898741150e+01,1.132170654e+03,1.851099975e+06,9.151918975e+07,6.221011375e+05,1.159412945e+08,0,0,0,0,4,5,4,5,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
823,60,59.822701,151,0.0556776,60,232,60,280,151,232,151,280,-1.015158081e+02,4.025020752e+02,-6.555966949e+01,9.560202637e+02,1.655831404e+06,7.772976045e+07,7.507979318e+05,1.143609369e+08,0,0,0,0,4,5,4,5,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
824,60,59.878378,152,0.0556776,60,232,60,280,152,232,152,280,-8.572898102e+01,2.774099121e+02,-7.212448883e+01,7.266928711e+02,1.461739333e+06,6.413229051e+07,8.080557625e+05,9.646531358e+07,0,0,0,0,4,5,4,5,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
825,60,59.934056,152,0.0556776,60,232,60,280,152,232,152,280,-6.853172302e+01,1.952829895e+02,-8.618598938e+01,5.273313599e+02,1.287106920e+06,5.154005534e+07,9.435450586e+05,8.303551710e+07,0,0,0,0,4,5,4,5,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
826,60,59.989734,152,0.0556776,60,232,60,280,152,232,152,280,-5.147572327e+01,1.494544830e+02,-9.711248016e+01,3.579054260e+02,1.137430164e+06,4.012708242e+07,1.054444202e+06,6.911207878e+07,0,0,0,0,4,5,4,5,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
827,60,60.045411,152,0.0556776,60,232,60,280,152,232,152,280,-3.600657654e+01,1.294405975e+02,-1.033152008e+02,2.334235382e+02,1.006068215e+06,2.988815278e+07,1.115164457e+06,5.650691296e+07,0,0,0,0,4,5,4,5,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
828,60,60.101089,152,0.0556776,60,232,60,280,152,232,152,280,-2.321124268e+01,1.245737610e+02,-1.037533264e+02,1.544620972e+02,8.798351204e+05,2.091513892e+07,1.115260291e+06,4.562588920e+07,0,0,0,0,4,5,4,5,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
829,60,60.156767,152,0.0556776,60,232,60,280,152,232,152,280,-1.367698765e+01,1.259537354e+02,-9.818835449e+01,1.126522980e+02,7.465032632e+05,1.346657974e+07,1.063584337e+06,3.613843892e+07,0,0,0,0,4,5,4,5,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
830,60,60.212444,153,0.0556776,60,232,60,280,153,232,153,280,-7.511333466e+00,1.270987625e+02,-9.129099274e+01,1.119387894e+02,6.008639007e+05,7.857775163e+06,9.706906063e+05,2.917499167e+07,0,0,0,0,4,5,4,5,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
831,60,60.268122,153,0.0556776,60,232,60,280,153,232,153,280,-4.444373608e+00,1.238774109e+02,-7.859226990e+01,1.017561111e+02,4.472577740e+05,4.252471367e+06,8.898951652e+05,2.181845313e+07,0,0,0,0,4,5,4,5,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
832,60,60.323799,153,0.0556776,60,232,60,280,153,232,153,280,-3.903645039e+00,1.141635437e+02,-6.297833633e+01,1.025860214e+02,2.983977782e+05,2.492489663e+06,8.248076393e+05,1.516443826e+07,0,0,0,0,4,5,4,5,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
833,60,60.379477,153,0.0556776,60,232,60,280,153,232,153,280,-5.049979687e+00,9.744852448e+01,-4.672036743e+01,1.085677643e+02,1.716542943e+05,2.090835972e+06,7.893420535e+05,9.706680288e+06,0,0,0,0,4,5,4,5,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
834,60,60.435155,153,0.0556776,60,232,60,280,153,232,153,280,-6.862384319e+00,7.448951721e+01,-3.203744507e+01,1.157933197e+02,8.421390463e+04,2.408191082e+06,7.803851541e+05,5.868323792e+06,0,0,0,0,4,5,4,5,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
835,60,60.490832,153,0.0556776,60,232,60,280,153,232,153,280,-8.330902100e+00,4.697630692e+01,-2.056516075e+01,1.218398743e+02,4.820271666e+04,2.902477622e+06,7.806230057e+05,3.751983690e+06,0,0,0,0,4,5,4,5,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
836,61,60.546510,154,0.0556776,61,232,61,280,154,232,154,280,-6.328623772e+00,2.988212395e+01,-1.495356941e+01,1.273096542e+02,5.084545864e+04,3.059017541e+06,7.304961867e+05,3.651988256e+06,0,0,0,0,4,5,4,5,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
837,61,60.602188,154,0.0556776,61,232,61,280,154,232,154,280,-4.523778439e+00,-2.550183833e-01,-9.394300461e+00,1.285243225e+02,1.007470747e+05,3.323140896e+06,7.070640471e+05,3.286201470e+06,0,0,0,0,4,5,4,5,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
838,61,60.657865,154,0.0556776,61,232,61,280,154,232,154,280,-1.542746305e+00,-3.027863312e+01,-7.556532383e+00,1.242908401e+02,1.868386233e+05,3.609624214e+06,6.469798716e+05,3.396272386e+06,0,0,0,0,4,5,4,5,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
839,61,60.713543,154,0.0556776,61,232,61,280,154,232,154,280,2.529963255e+00,-5.954747772e+01,-8.427944183e+00,1.129356308e+02,2.915215771e+05,4.033125164e+06,5.480813975e+05,3.488140527e+06,0,0,0,0,4,5,4,5,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
840,61,60.769221,154,0.0556776,61,232,61,280,154,232,154,280,7.675307274e+00,-8.831420135e+01,-1.077002525e+01,9.358535004e+01,3.968913593e+05,4.619981950e+06,4.215980190e+05,3.325614859e+06,0,0,0,0,4,5,4,5,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
841,61,60.824898,154,0.0556776,61,232,61,280,154,232,154,280,1.400101376e+01,-1.172956085e+02,-1.347099876e+01,6.629874420e+01,4.906890426e+05,5.303940486e+06,2.892745313e+05,2.945981470e+06,0,0,0,0,4,5,4,5,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
842,61,60.880576,155,0.0556776,61,232,61,280,155,232,155,280,2.167579651e+01,-1.468473358e+02,-1.419660473e+01,5.229660416e+01,5.697630518e+05,5.981749656e+06,2.201807820e+05,2.544633669e+06,0,0,0,0,4,5,4,5,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
843,61,60.936254,155,0.0556776,61,232,61,280,155,232,155,280,3.079199219e+01,-1.762093964e+02,-1.650123787e+01,1.379209900e+01,6.396695716e+05,6.569105067e+06,1.311552569e+05,2.256440310e+06,0,0,0,0,4,5,4,5,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
844,61,60.991931,155,0.0556776,61,232,61,280,155,232,155,280,4.122695923e+01,-2.033310547e+02,-1.791856956e+01,-3.004817772e+01,7.107641706e+05,7.018479744e+06,8.790965220e+04,2.276335141e+06,0,0,0,0,4,5,4,5,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
845,61,61.047609,155,0.0556776,61,232,61,280,155,232,155,280,5.255335617e+01,-2.254053497e+02,-1.848615456e+01,-7.720751190e+01,7.922440470e+05,7.301984817e+06,9.344836801e+04,2.691736346e+06,0,0,0,0,4,5,4,5,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
846,61,61.103287,155,0.0556776,61,232,61,280,155,232,155,280,6.402499390e+01,-2.397628326e+02,-1.821193504e+01,-1.251014252e+02,8.861885381e+05,7.390177777e+06,1.368249498e+05,3.470061820e+06,0,0,0,0,4,5,4,5,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
847,61,61.158964,155,0.0556776,61,232,61,280,155,232,155,280,7.465090942e+01,-2.446118317e+02,-1.691084862e+01,-1.704574432e+02,9.840264902e+05,7.254132585e+06,1.980384036e+05,4.483508488e+06,0,0,0,0,4,5,4,5,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
848,61,61.214642,156,0.0556776,61,232,61,280,156,232,156,280,8.335039520e+01,-2.393614502e+02,-1.604055023e+01,-1.890989685e+02,1.067568055e+06,6.891334317e+06,2.168349068e+05,4.844747529e+06,0,0,0,0,4,5,4,5,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
849,61,61.270319,156,0.0556776,61,232,61,280,156,232,156,280,8.914897919e+01,-2.246397095e+02,-1.256426334e+01,-2.235851593e+02,1.114935113e+06,6.350983432e+06,2.662389281e+05,5.866240209e+06,0,0,0,0,4,5,4,5,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
850,61,61.325997,156,0.0556776,61,232,61,280,156,232,156,280,9.135567474e+01,-2.022213135e+02,-7.085977077e+00,-2.465882874e+02,1.108919945e+06,5.732682122e+06,2.982162339e+05,6.684820253e+06,0,0,0,0,4,5,4,5,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
851,61,61.381675,156,0.0556776,61,232,61,280,156,232,156,280,8.966677094e+01,-1.748753357e+02,7.104634047e-01,-2.562503052e+02,1.043681535e+06,5.153933086e+06,3.170440056e+05,7.202131056e+06,0,0,0,0,4,5,4,5,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
852,61,61.437352,156,0.0556776,61,232,61,280,156,232,156,280,8.417254639e+01,-1.459675293e+02,1.089850712e+01,-2.523040466e+02,9.268278780e+05,4.705847516e+06,3.354364588e+05,7.407969207e+06,0,0,0,0,4,5,4,5,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
853,61,61.493030,156,0.0556776,61,232,61,280,156,232,156,280,7.529125977e+01,-1.187623367e+02,2.318808556e+01,-2.362976532e+02,7.768401730e+05,4.423219929e+06,3.681504229e+05,7.369038634e+06,0,0,0,0,4,5,4,5,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
854,62,61.548708,157,0.0556776,62,232,62,280,157,232,157,280,7.553819275e+01,-9.034121704e+01,2.793675804e+01,-2.218379211e+02,7.857231190e+05,3.921993342e+06,3.695694730e+05,7.169582191e+06,0,0,0,0,4,5,4,5,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
855,62,61.604385,157,0.0556776,62,232,62,280,157,232,157,280,6.329849243e+01,-7.094025421e+01,4.150791931e+01,-1.946926880e+02,6.235782618e+05,3.736610555e+06,4.372145017e+05,7.000115295e+06,0,0,0,0,4,5,4,5,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
856,62,61.660063,157,0.0556776,62,232,62,280,157,232,157,280,4.872962570e+01,-5.791113663e+01,5.497987747e+01,-1.657806396e+02,4.773424432e+05,3.613183942e+06,5.282443588e+05,6.793247198e+06,0,0,0,0,4,5,4,5,184.000000,184.000000,5.217391304e-01,5.482913392e-01,1.000000000e+00,1.050891733e+00,1.055555953e+00,9.515728102e-01,1.004438344e+00,-4.418732337e-03,1.048284837e+00
