# producer=CAELIX
# when=2026-02-18T20:59:13
# cwd=
# python=
# command= /core.py --out _Output/09_sg_collider/09H_collidersg_transistor_tjunction/20260218_205912 --collidersg --collidersg-scenario E --collidersg-sprites [{"sid":1,"kind":"kink_wall","pos":[60,96,96],"vel":[0.52,0.0,0.0],"phase":0.0},{"sid":2,"kind":"kink_wall","pos":[120,60,96],"vel":[0.0,0.0,0.0],"phase":0.0,"track_only":true}] --collidersg-steps 2500 --collidersg-log-every 1 --collidersg-track-r 6 --collidersg-peak-thresh 0.001 --collidersg-phi-abs-every 100 --collidersg-k 0.08 --collidersg-k-outside 5.0 --collidersg-wire-y0 90 --collidersg-wire-y1 102 --collidersg-wire-z0 90 --collidersg-wire-z1 102 --collidersg-wire-bevel 0 --collidersg-wire-geom t_junction --collidersg-junction-x 120 --collidersg-branch-len 48 --collidersg-branch-thick 2 --traffic-mode sine_gordon --collidersg-boundary neumann --n 192 --traffic-iters 1 --traffic-c2 0.31 --traffic-dt 0.05 --traffic-gamma 0.0 --traffic-decay 0.0
# run_id=20260218_205912
# experiment=09H_collidersg_transistor_tjunction
# artefact=collidersg
# n=192
# seed=6174
# traffic_c2=0.31
# traffic_dt=0.05
# traffic_gamma=0.0
# traffic_decay=0.0
# boundary_mode=neumann
# sponge_width=0
# sponge_strength=0.0
# sg_k=0.08
# asset_sg_k=nan
# sg_k_inferred=0
# steps=2500
# log_every=1
# phi_abs_every=100
# track_r=6
# peak_thresh=0.001
# sprite_count=2
# scenario=E
# sprites_src=inline_json
# sprite_asset_h5=
# sg_k_outside=5.0
# wire_y0=90
# wire_y1=102
# wire_z0=90
# wire_z1=102
# wire_bevel=0
# wire_geom=t_junction
# junction_x=120
# branch_len=48
# branch_thick=2
# artefact=sg_collision_tracks
# scenario=E
# sprites_digest=07d70e47f69e
# boundary_mode_eff=neumann sponge_width_eff=0 sponge_strength_eff=0.000000
# k_grid_enabled=1 sg_k_outside=5.000000 wire_geom=t_junction wire_y0=90 wire_y1=102 wire_z0=90 wire_z1=102 wire_bevel=0 junction_x=120 branch_len=48 branch_thick=2 domain_mask_enabled=1
# vel0_abs_max=1.477914
t,sid,x,y,z,vx,vy,vz,peak_abs,status,phi_abs_max,wall_s,in_trunk,in_branch_pos,in_branch_neg,in_branch,dy_from_trunk_c
442,2,121.000,44.000,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,3.704,0,0,1,1,-51.500
443,1,87.201,96.000,96.000,0.74997,0.00000,0.00000,1.304008,ALIVE,6.584717,3.711,1,0,0,0,0.500
443,2,121.000,44.000,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,3.711,0,0,1,1,-51.500
444,1,87.240,96.000,96.000,0.76508,0.00000,0.00000,1.290326,ALIVE,6.584717,3.719,1,0,0,0,0.500
444,2,121.000,44.000,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,3.719,0,0,1,1,-51.500
445,1,87.782,96.000,96.000,10.83817,0.00000,0.00000,1.293820,ALIVE,6.584717,3.727,1,0,0,0,0.500
445,2,121.000,44.000,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,3.727,0,0,1,1,-51.500
446,1,87.818,96.000,96.000,0.72464,0.00000,0.00000,1.323954,ALIVE,6.584717,3.735,1,0,0,0,0.500
446,2,121.000,44.000,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,3.735,0,0,1,1,-51.500
447,1,87.855,96.000,96.000,0.73959,0.00000,0.00000,1.351170,ALIVE,6.584717,3.743,1,0,0,0,0.500
447,2,121.000,44.000,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,3.743,0,0,1,1,-51.500
448,1,87.892,96.000,96.000,0.75241,0.00000,0.00000,1.374935,ALIVE,6.584717,3.751,1,0,0,0,0.500
448,2,121.000,44.000,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,3.751,0,0,1,1,-51.500
449,1,87.931,96.000,96.000,0.76401,0.00000,0.00000,1.394735,ALIVE,6.584717,3.759,1,0,0,0,0.500
449,2,121.000,44.000,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,3.759,0,0,1,1,-51.500
450,1,87.969,96.000,96.000,0.77438,0.00000,0.00000,1.410094,ALIVE,6.584717,3.767,1,0,0,0,0.500
450,2,121.000,44.000,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,3.767,0,0,1,1,-51.500
451,1,88.009,96.000,96.000,0.78369,0.00000,0.00000,1.420589,ALIVE,6.584717,3.775,1,0,0,0,0.500
451,2,121.000,44.000,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,3.775,0,0,1,1,-51.500
452,1,88.048,96.000,96.000,0.79208,0.00000,0.00000,1.425861,ALIVE,6.584717,3.783,1,0,0,0,0.500
452,2,121.000,44.000,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,3.783,0,0,1,1,-51.500
453,1,88.088,96.000,96.000,0.79987,0.00000,0.00000,1.425639,ALIVE,6.584717,3.791,1,0,0,0,0.500
453,2,121.000,44.000,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,3.791,0,0,1,1,-51.500
454,1,88.129,96.000,96.000,0.80673,0.00000,0.00000,1.419746,ALIVE,6.584717,3.799,1,0,0,0,0.500
454,2,121.000,44.000,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,3.799,0,0,1,1,-51.500
455,1,88.169,96.000,96.000,0.81284,0.00000,0.00000,1.408116,ALIVE,6.584717,3.807,1,0,0,0,0.500
455,2,121.000,44.000,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,3.807,0,0,1,1,-51.500
456,1,88.210,96.000,96.000,0.81802,0.00000,0.00000,1.390798,ALIVE,6.584717,3.815,1,0,0,0,0.500
456,2,121.000,44.000,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,3.815,0,0,1,1,-51.500
457,1,88.251,96.000,96.000,0.82184,0.00000,0.00000,1.367971,ALIVE,6.584717,3.822,1,0,0,0,0.500
457,2,121.000,44.000,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,3.822,0,0,1,1,-51.500
458,1,88.763,96.000,96.000,10.22842,0.00000,0.00000,1.357504,ALIVE,6.584717,3.831,1,0,0,0,0.500
458,2,121.000,44.000,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,3.831,0,0,1,1,-51.500
459,1,88.803,96.000,96.000,0.81711,0.00000,0.00000,1.384713,ALIVE,6.584717,3.838,1,0,0,0,0.500
459,2,121.000,44.000,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,3.838,0,0,1,1,-51.500
460,1,88.844,96.000,96.000,0.81955,0.00000,0.00000,1.408056,ALIVE,6.584717,3.846,1,0,0,0,0.500
460,2,121.000,44.000,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,3.846,0,0,1,1,-51.500
461,1,88.885,96.000,96.000,0.82001,0.00000,0.00000,1.427092,ALIVE,6.584717,3.854,1,0,0,0,0.500
461,2,121.000,44.000,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,3.854,0,0,1,1,-51.500
462,1,88.926,96.000,96.000,0.81879,0.00000,0.00000,1.441414,ALIVE,6.584717,3.862,1,0,0,0,0.500
462,2,121.000,43.500,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,3.862,0,0,1,1,-52.000
463,1,88.967,96.000,96.000,0.81665,0.00000,0.00000,1.450671,ALIVE,6.584717,3.870,1,0,0,0,0.500
463,2,121.000,43.500,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,3.870,0,0,1,1,-52.000
464,1,89.008,96.000,96.000,0.81345,0.00000,0.00000,1.454578,ALIVE,6.584717,3.878,1,0,0,0,0.500
464,2,121.000,43.500,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,3.878,0,0,1,1,-52.000
465,1,89.048,96.000,96.000,0.80978,0.00000,0.00000,1.452927,ALIVE,6.584717,3.885,1,0,0,0,0.500
465,2,121.000,43.500,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,3.885,0,0,1,1,-52.000
466,1,89.089,96.000,96.000,0.80566,0.00000,0.00000,1.445601,ALIVE,6.584717,3.893,1,0,0,0,0.500
466,2,121.000,43.500,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,3.893,0,0,1,1,-52.000
467,1,89.129,96.000,96.000,0.80124,0.00000,0.00000,1.432585,ALIVE,6.584717,3.901,1,0,0,0,0.500
467,2,121.000,43.500,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,3.901,0,0,1,1,-52.000
468,1,89.168,96.000,96.000,0.79605,0.00000,0.00000,1.413975,ALIVE,6.584717,3.909,1,0,0,0,0.500
468,2,121.000,43.500,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,3.909,0,0,1,1,-52.000
469,1,89.208,96.000,96.000,0.79041,0.00000,0.00000,1.389981,ALIVE,6.584717,3.917,1,0,0,0,0.500
469,2,121.000,43.500,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,3.917,0,0,1,1,-52.000
470,1,89.247,96.000,96.000,0.78369,0.00000,0.00000,1.360932,ALIVE,6.584717,3.925,1,0,0,0,0.500
470,2,121.000,43.500,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,3.925,0,0,1,1,-52.000
471,1,89.768,96.000,96.000,10.42480,0.00000,0.00000,1.335054,ALIVE,6.584717,3.933,1,0,0,0,0.500
471,2,121.000,43.500,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,3.933,0,0,1,1,-52.000
472,1,89.810,96.000,96.000,0.82428,0.00000,0.00000,1.354762,ALIVE,6.584717,3.941,1,0,0,0,0.500
472,2,121.000,43.500,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,3.941,0,0,1,1,-52.000
473,1,89.850,96.000,96.000,0.81192,0.00000,0.00000,1.370476,ALIVE,6.584717,3.949,1,0,0,0,0.500
473,2,121.000,43.500,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,3.949,0,0,1,1,-52.000
474,1,89.890,96.000,96.000,0.79788,0.00000,0.00000,1.381914,ALIVE,6.584717,3.957,1,0,0,0,0.500
474,2,121.000,43.500,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,3.957,0,0,1,1,-52.000
475,1,89.929,96.000,96.000,0.78278,0.00000,0.00000,1.388840,ALIVE,6.584717,3.965,1,0,0,0,0.500
475,2,121.000,43.500,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,3.965,0,0,1,1,-52.000
476,1,89.968,96.000,96.000,0.76706,0.00000,0.00000,1.391071,ALIVE,6.584717,3.972,1,0,0,0,0.500
476,2,121.000,43.500,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,3.972,0,0,1,1,-52.000
477,1,90.005,96.000,96.000,0.75134,0.00000,0.00000,1.388484,ALIVE,6.584717,3.980,1,0,0,0,0.500
477,2,121.000,43.500,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,3.980,0,0,1,1,-52.000
478,1,90.042,96.000,96.000,0.73578,0.00000,0.00000,1.381034,ALIVE,6.584717,3.989,1,0,0,0,0.500
478,2,121.000,43.500,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,3.989,0,0,1,1,-52.000
479,1,90.078,96.000,96.000,0.72067,0.00000,0.00000,1.368755,ALIVE,6.584717,3.997,1,0,0,0,0.500
479,2,121.000,43.500,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,3.997,0,0,1,1,-52.000
480,1,90.113,96.000,96.000,0.70602,0.00000,0.00000,1.351766,ALIVE,6.584717,4.005,1,0,0,0,0.500
480,2,121.000,43.500,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,4.005,0,0,1,1,-52.000
481,1,90.148,96.000,96.000,0.69168,0.00000,0.00000,1.330284,ALIVE,6.584717,4.013,1,0,0,0,0.500
481,2,121.000,43.500,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,4.013,0,0,1,1,-52.000
482,1,90.182,96.000,96.000,0.67749,0.00000,0.00000,1.304614,ALIVE,6.584717,4.020,1,0,0,0,0.500
482,2,121.000,43.500,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,4.020,0,0,1,1,-52.000
483,1,90.215,96.000,96.000,0.66345,0.00000,0.00000,1.275158,ALIVE,6.584717,4.028,1,0,0,0,0.500
483,2,121.000,43.500,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,4.028,0,0,1,1,-52.000
484,1,90.247,96.000,96.000,0.64850,0.00000,0.00000,1.242402,ALIVE,6.584717,4.036,1,0,0,0,0.500
484,2,121.000,43.500,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,4.036,0,0,1,1,-52.000
485,1,90.819,96.000,96.000,11.43951,0.00000,0.00000,1.248962,ALIVE,6.584717,4.044,1,0,0,0,0.500
485,2,121.000,43.500,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,4.044,0,0,1,1,-52.000
486,1,90.855,96.000,96.000,0.71030,0.00000,0.00000,1.257235,ALIVE,6.584717,4.052,1,0,0,0,0.500
486,2,121.000,43.000,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,4.052,0,0,1,1,-52.500
487,1,90.889,96.000,96.000,0.68420,0.00000,0.00000,1.262037,ALIVE,6.584717,4.059,1,0,0,0,0.500
487,2,121.000,43.000,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,4.059,0,0,1,1,-52.500
488,1,90.922,96.000,96.000,0.65781,0.00000,0.00000,1.263283,ALIVE,6.584717,4.067,1,0,0,0,0.500
488,2,121.000,43.000,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,4.067,0,0,1,1,-52.500
489,1,90.954,96.000,96.000,0.63217,0.00000,0.00000,1.260936,ALIVE,6.584717,4.075,1,0,0,0,0.500
489,2,121.000,43.000,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,4.075,0,0,1,1,-52.500
490,1,90.984,96.000,96.000,0.60730,0.00000,0.00000,1.255008,ALIVE,6.584717,4.083,1,0,0,0,0.500
490,2,121.000,43.000,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,4.083,0,0,1,1,-52.500
491,1,91.013,96.000,96.000,0.58380,0.00000,0.00000,1.245572,ALIVE,6.584717,4.091,1,0,0,0,0.500
491,2,121.000,43.000,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,4.091,0,0,1,1,-52.500
492,1,91.041,96.000,96.000,0.56229,0.00000,0.00000,1.232762,ALIVE,6.584717,4.099,1,0,0,0,0.500
492,2,121.000,43.000,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,4.099,0,0,1,1,-52.500
493,1,91.068,96.000,96.000,0.54214,0.00000,0.00000,1.216775,ALIVE,6.584717,4.107,1,0,0,0,0.500
493,2,121.000,43.000,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,4.107,0,0,1,1,-52.500
494,1,91.095,96.000,96.000,0.52383,0.00000,0.00000,1.197877,ALIVE,6.584717,4.114,1,0,0,0,0.500
494,2,121.000,43.000,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,4.114,0,0,1,1,-52.500
495,1,91.120,96.000,96.000,0.50674,0.00000,0.00000,1.176398,ALIVE,6.584717,4.122,1,0,0,0,0.500
495,2,121.000,43.000,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,4.122,0,0,1,1,-52.500
496,1,91.144,96.000,96.000,0.49088,0.00000,0.00000,1.152728,ALIVE,6.584717,4.130,1,0,0,0,0.500
496,2,121.000,43.000,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,4.130,0,0,1,1,-52.500
497,1,91.168,96.000,96.000,0.47562,0.00000,0.00000,1.127306,ALIVE,6.584717,4.138,1,0,0,0,0.500
497,2,121.000,43.000,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,4.138,0,0,1,1,-52.500
498,1,91.807,96.000,96.000,12.76840,0.00000,0.00000,1.105686,ALIVE,6.584717,4.146,1,0,0,0,0.500
498,2,121.000,43.000,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,4.146,0,0,1,1,-52.500
499,1,91.833,96.000,96.000,0.52597,0.00000,0.00000,1.109821,ALIVE,6.584717,4.154,1,0,0,0,0.500
499,2,121.000,43.000,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.584717,4.154,0,0,1,1,-52.500
500,1,91.858,96.000,96.000,0.49515,0.00000,0.00000,1.111677,ALIVE,6.488169,4.162,1,0,0,0,0.500
500,2,121.000,43.000,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.488169,4.162,0,0,1,1,-52.500
501,1,91.881,96.000,96.000,0.46555,0.00000,0.00000,1.111278,ALIVE,6.488169,4.170,1,0,0,0,0.500
501,2,121.000,43.000,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.488169,4.170,0,0,1,1,-52.500
502,1,91.903,96.000,96.000,0.43823,0.00000,0.00000,1.108677,ALIVE,6.488169,4.178,1,0,0,0,0.500
502,2,121.000,43.000,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.488169,4.178,0,0,1,1,-52.500
503,1,91.924,96.000,96.000,0.41336,0.00000,0.00000,1.103970,ALIVE,6.488169,4.186,1,0,0,0,0.500
503,2,121.000,43.000,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.488169,4.186,0,0,1,1,-52.500
504,1,91.943,96.000,96.000,0.39124,0.00000,0.00000,1.097293,ALIVE,6.488169,4.194,1,0,0,0,0.500
504,2,121.000,43.000,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.488169,4.194,0,0,1,1,-52.500
505,1,91.962,96.000,96.000,0.37247,0.00000,0.00000,1.088824,ALIVE,6.488169,4.201,1,0,0,0,0.500
505,2,121.000,43.000,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.488169,4.201,0,0,1,1,-52.500
506,1,91.980,96.000,96.000,0.35629,0.00000,0.00000,1.078782,ALIVE,6.488169,4.209,1,0,0,0,0.500
506,2,121.000,43.000,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.488169,4.209,0,0,1,1,-52.500
507,1,91.997,96.000,96.000,0.34332,0.00000,0.00000,1.067425,ALIVE,6.488169,4.217,1,0,0,0,0.500
507,2,121.000,43.000,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.488169,4.217,0,0,1,1,-52.500
508,1,92.013,96.000,96.000,0.33279,0.00000,0.00000,1.055046,ALIVE,6.488169,4.225,1,0,0,0,0.500
508,2,121.000,43.000,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.488169,4.225,0,0,1,1,-52.500
509,1,92.030,96.000,96.000,0.32425,0.00000,0.00000,1.041964,ALIVE,6.488169,4.233,1,0,0,0,0.500
509,2,121.000,43.000,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.488169,4.233,0,0,1,1,-52.500
510,1,92.045,96.000,96.000,0.31769,0.00000,0.00000,1.028519,ALIVE,6.488169,4.241,1,0,0,0,0.500
510,2,121.000,43.000,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.488169,4.241,0,0,1,1,-52.500
511,1,92.061,96.000,96.000,0.31189,0.00000,0.00000,1.015057,ALIVE,6.488169,4.249,1,0,0,0,0.500
511,2,121.000,43.000,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.488169,4.249,0,0,1,1,-52.500
512,1,92.076,96.000,96.000,0.30670,0.00000,0.00000,1.001922,ALIVE,6.488169,4.257,1,0,0,0,0.500
512,2,121.000,48.000,96.000,0.00000,0.00000,0.00000,6.283185,ALIVE,6.488169,4.257,0,0,1,1,-47.500
513,1,92.091,96.000,96.000,0.30151,0.00000,0.00000,0.989442,ALIVE,6.488169,4.265,1,0,0,0,0.500
513,2,121.000,53.000,96.000,0.00000,0.00000,0.00000,6.283187,ALIVE,6.488169,4.265,0,0,1,1,-42.500
514,1,92.106,96.000,96.000,0.29602,0.00000,0.00000,0.977919,ALIVE,6.488169,4.274,1,0,0,0,0.500
514,2,121.000,56.000,96.000,0.00000,0.00000,0.00000,6.283187,ALIVE,6.488169,4.274,0,0,1,1,-39.500
515,1,92.799,96.000,96.000,13.86337,0.00000,0.00000,0.972614,ALIVE,6.488169,4.282,1,0,0,0,0.500
515,2,121.000,56.000,96.000,0.00000,0.00000,0.00000,6.283187,ALIVE,6.488169,4.282,0,0,1,1,-39.500
516,1,92.811,96.000,96.000,0.23270,0.00000,0.00000,0.973437,ALIVE,6.488169,4.290,1,0,0,0,0.500
516,2,121.000,56.000,96.000,0.00000,0.00000,0.00000,6.283187,ALIVE,6.488169,4.290,0,0,1,1,-39.500
517,1,92.822,96.000,96.000,0.22446,0.00000,0.00000,0.973708,ALIVE,6.488169,4.297,1,0,0,0,0.500
517,2,121.000,56.000,96.000,0.00000,0.00000,0.00000,6.283187,ALIVE,6.488169,4.297,0,0,1,1,-39.500
518,1,92.833,96.000,96.000,0.22003,0.00000,0.00000,0.973606,ALIVE,6.488169,4.305,1,0,0,0,0.500
518,2,121.000,56.000,96.000,0.00000,0.00000,0.00000,6.283187,ALIVE,6.488169,4.305,0,0,1,1,-39.500
519,1,92.844,96.000,96.000,0.21957,0.00000,0.00000,0.973327,ALIVE,6.488169,4.313,1,0,0,0,0.500
519,2,121.000,56.000,96.000,0.00000,0.00000,0.00000,6.283187,ALIVE,6.488169,4.313,0,0,1,1,-39.500
520,1,92.855,96.000,96.000,0.22217,0.00000,0.00000,0.973080,ALIVE,6.488169,4.321,1,0,0,0,0.500
520,2,121.000,56.000,96.000,0.00000,0.00000,0.00000,6.283187,ALIVE,6.488169,4.321,0,0,1,1,-39.500
521,1,92.867,96.000,96.000,0.22797,0.00000,0.00000,0.973077,ALIVE,6.488169,4.329,1,0,0,0,0.500
521,2,121.000,56.000,96.000,0.00000,0.00000,0.00000,6.283187,ALIVE,6.488169,4.329,0,0,1,1,-39.500
522,1,92.879,96.000,96.000,0.23590,0.00000,0.00000,0.973530,ALIVE,6.488169,4.337,1,0,0,0,0.500
522,2,121.000,56.000,96.000,0.00000,0.00000,0.00000,6.283187,ALIVE,6.488169,4.337,0,0,1,1,-39.500
523,1,92.891,96.000,96.000,0.24567,0.00000,0.00000,0.974638,ALIVE,6.488169,4.345,1,0,0,0,0.500
523,2,121.000,56.000,96.000,0.00000,0.00000,0.00000,6.283187,ALIVE,6.488169,4.345,0,0,1,1,-39.500
524,1,92.904,96.000,96.000,0.25650,0.00000,0.00000,0.976583,ALIVE,6.488169,4.352,1,0,0,0,0.500
524,2,121.000,56.000,96.000,0.00000,0.00000,0.00000,6.283187,ALIVE,6.488169,4.352,0,0,1,1,-39.500
525,1,92.917,96.000,96.000,0.26840,0.00000,0.00000,0.979517,ALIVE,6.488169,4.360,1,0,0,0,0.500
525,2,121.000,56.000,96.000,0.00000,0.00000,0.00000,6.283187,ALIVE,6.488169,4.360,0,0,1,1,-39.500
526,1,92.931,96.000,96.000,0.28030,0.00000,0.00000,0.983552,ALIVE,6.488169,4.368,1,0,0,0,0.500
526,2,121.000,56.000,96.000,0.00000,0.00000,0.00000,6.283187,ALIVE,6.488169,4.368,0,0,1,1,-39.500
527,1,92.946,96.000,96.000,0.29205,0.00000,0.00000,0.988759,ALIVE,6.488169,4.376,1,0,0,0,0.500
527,2,121.000,55.000,96.000,0.00000,0.00000,0.00000,6.283187,ALIVE,6.488169,4.376,0,0,1,1,-40.500
528,1,92.961,96.000,96.000,0.30350,0.00000,0.00000,0.995154,ALIVE,6.488169,4.384,1,0,0,0,0.500
528,2,121.000,55.000,96.000,0.00000,0.00000,0.00000,6.283187,ALIVE,6.488169,4.384,0,0,1,1,-40.500
529,1,92.977,96.000,96.000,0.31448,0.00000,0.00000,1.002696,ALIVE,6.488169,4.392,1,0,0,0,0.500
529,2,121.000,55.000,96.000,0.00000,0.00000,0.00000,6.283187,ALIVE,6.488169,4.392,0,0,1,1,-40.500
530,1,92.993,96.000,96.000,0.32486,0.00000,0.00000,1.011284,ALIVE,6.488169,4.400,1,0,0,0,0.500
530,2,121.000,55.000,96.000,0.00000,0.00000,0.00000,6.283187,ALIVE,6.488169,4.400,0,0,1,1,-40.500
531,1,93.010,96.000,96.000,0.33508,0.00000,0.00000,1.020756,ALIVE,6.488169,4.407,1,0,0,0,0.500
531,2,121.000,55.000,96.000,0.00000,0.00000,0.00000,6.283187,ALIVE,6.488169,4.407,0,0,1,1,-40.500
532,1,93.027,96.000,96.000,0.34500,0.00000,0.00000,1.030890,ALIVE,6.488169,4.416,1,0,0,0,0.500
532,2,121.000,55.000,96.000,0.00000,0.00000,0.00000,6.283187,ALIVE,6.488169,4.416,0,0,1,1,-40.500
533,1,93.045,96.000,96.000,0.35522,0.00000,0.00000,1.041409,ALIVE,6.488169,4.424,1,0,0,0,0.500
533,2,121.000,55.000,96.000,0.00000,0.00000,0.00000,6.283187,ALIVE,6.488169,4.424,0,0,1,1,-40.500
534,1,93.063,96.000,96.000,0.36591,0.00000,0.00000,1.051985,ALIVE,6.488169,4.431,1,0,0,0,0.500
534,2,121.000,55.000,96.000,0.00000,0.00000,0.00000,6.283187,ALIVE,6.488169,4.431,0,0,1,1,-40.500
535,1,93.082,96.000,96.000,0.37750,0.00000,0.00000,1.062254,ALIVE,6.488169,4.439,1,0,0,0,0.500
535,2,121.000,55.000,96.000,0.00000,0.00000,0.00000,6.283187,ALIVE,6.488169,4.439,0,0,1,1,-40.500
536,1,93.101,96.000,96.000,0.39062,0.00000,0.00000,1.071820,ALIVE,6.488169,4.447,1,0,0,0,0.500
536,2,121.000,55.000,96.000,0.00000,0.00000,0.00000,6.283187,ALIVE,6.488169,4.447,0,0,1,1,-40.500
537,1,93.122,96.000,96.000,0.40512,0.00000,0.00000,1.080274,ALIVE,6.488169,4.455,1,0,0,0,0.500
537,2,121.000,55.000,96.000,0.00000,0.00000,0.00000,6.283187,ALIVE,6.488169,4.455,0,0,1,1,-40.500
538,1,93.143,96.000,96.000,0.42175,0.00000,0.00000,1.087207,ALIVE,6.488169,4.463,1,0,0,0,0.500
538,2,121.000,55.000,96.000,0.00000,0.00000,0.00000,6.283187,ALIVE,6.488169,4.463,0,0,1,1,-40.500
539,1,93.165,96.000,96.000,0.44037,0.00000,0.00000,1.092222,ALIVE,6.488169,4.471,1,0,0,0,0.500
539,2,121.000,55.000,96.000,0.00000,0.00000,0.00000,6.283187,ALIVE,6.488169,4.471,0,0,1,1,-40.500
540,1,93.188,96.000,96.000,0.46097,0.00000,0.00000,1.094955,ALIVE,6.488169,4.479,1,0,0,0,0.500
540,2,121.000,55.000,96.000,0.00000,0.00000,0.00000,6.283187,ALIVE,6.488169,4.479,0,0,1,1,-40.500
541,1,93.212,96.000,96.000,0.48340,0.00000,0.00000,1.095086,ALIVE,6.488169,4.487,1,0,0,0,0.500
541,2,121.000,55.000,96.000,0.00000,0.00000,0.00000,6.283187,ALIVE,6.488169,4.487,0,0,1,1,-40.500
542,1,93.237,96.000,96.000,0.50766,0.00000,0.00000,1.092354,ALIVE,6.488169,4.495,1,0,0,0,0.500
542,2,121.000,55.000,96.000,0.00000,0.00000,0.00000,6.283187,ALIVE,6.488169,4.495,0,0,1,1,-40.500
543,1,93.870,96.000,96.000,12.65244,0.00000,0.00000,1.113220,ALIVE,6.488169,4.503,1,0,0,0,0.500
