# producer=CAELIX
# when=2026-02-25T14:47:36
# cwd=
# python=
# command= /core.py --out _Output/06_relativity/06F_relativity_twin_paradox_xy_sponge/20260225_144735 --relativity --traffic-mode telegraph --n 512 --traffic-iters 1 --traffic-c2 0.31 --traffic-dt 1.0 --traffic-gamma 0.001 --traffic-decay 0.0 --traffic-boundary sponge --traffic-sponge-width 8 --traffic-sponge-strength 1.0 --traffic-sponge-axes xy --rel-L 48 --rel-v-frac 0.3 --rel-v-frac-ref 0.1 --rel-steps 2000 --rel-slab 8 --rel-amp 500 --rel-sigma 2.25 --rel-threshold 0.01 --rel-refractory 10 --rel-detect window_peak --rel-start-threshold 0.01 --rel-peak-window 12 --rel-accept-threshold -1.0
# run_id=20260225_144735
# experiment=06F_relativity_twin_paradox_xy_sponge
# artefact=relativity_lightbox
# n=512
# seed=6174
# lattice_init=sparse
# traffic_mode=telegraph
# traffic_c2=0.31
# traffic_gamma=0.001
# traffic_dt=1.0
# traffic_decay=0.0
# rel_steps=2000
# rel_L=48
# rel_v_frac=0.3
# rel_v_frac_ref=0.1
# rel_v_ref=0.05567764362830022
# rel_v=0.16703293088490065
# rel_slab=8
# rel_amp=500.0
# rel_sigma=2.25
# rel_threshold=0.01
# rel_refractory=10
# rel_detect=window_peak
# rel_start_threshold=0.01
# rel_peak_window=12
# rel_accept_threshold=-1.0
t,x_s,x_s_f,x_m,v_ref,a_sx,a_sy,b_sx,b_sy,a_mx,a_my,b_mx,b_my,phi_sa,phi_sb,phi_ma,phi_mb,e_sa,e_sb,e_ma,e_mb,hit_sa,hit_sb,hit_ma,hit_mb,hits_sa,hits_sb,hits_ma,hits_mb,T0_est,Tp_est,c_axis_est,c_diag_est,ratio_est,gamma_corr_est,gamma_pred_axis,anisotropy_A,ratio_pred,ratio_err,gamma_sr,cap_s,cap_m,t_peak_s,t_peak_m,e_peak_s,e_peak_m,hit_t_s,hit_t_m,accept_t_s,accept_t_m
456,39,39.389005,90,0.0556776,39,232,39,280,90,232,90,280,1.365050316e+01,-5.597030258e+01,1.530642891e+01,6.709187317e+01,1.897132290e+05,3.748759311e+05,1.385714412e+05,4.473339839e+05,0,0,0,0,2,2,2,2,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,0,0,395,397,4.160934188e+05,1.702339210e+05,-1,-1,-1,-1
457,39,39.444683,90,0.0556776,39,232,39,280,90,232,90,280,4.642157364e+01,-4.186313629e+01,7.017220497e+00,7.125954437e+01,2.344397295e+05,2.189608699e+05,8.762036792e+04,4.897043584e+05,0,0,0,0,2,2,2,2,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,0,0,395,397,4.160934188e+05,1.702339210e+05,-1,-1,-1,-1
458,40,39.500361,91,0.0556776,40,232,40,280,91,232,91,280,6.624671173e+01,-3.329701614e+01,1.793604851e+00,7.289013672e+01,3.989268568e+05,1.601147304e+05,9.554610953e+04,5.147065394e+05,0,0,0,0,2,2,2,2,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,0,0,395,397,4.160934188e+05,1.702339210e+05,-1,-1,-1,-1
459,40,39.556038,91,0.0556776,40,232,40,280,91,232,91,280,8.631989288e+01,-1.423436642e+01,-9.997998238e+00,7.075765228e+01,7.015060511e+05,7.499067769e+04,1.495019983e+05,5.067702447e+05,0,0,0,0,2,2,2,2,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,0,0,395,397,4.160934188e+05,1.702339210e+05,-1,-1,-1,-1
460,40,39.611716,91,0.0556776,40,232,40,280,91,232,91,280,9.847454834e+01,5.464725494e+00,-2.475550842e+01,6.442874908e+01,1.069712854e+06,5.530749413e+04,2.639950772e+05,4.656220084e+05,0,0,0,0,2,2,2,2,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,0,0,395,397,4.160934188e+05,1.702339210e+05,-1,-1,-1,-1
461,40,39.667394,91,0.0556776,40,232,40,280,91,232,91,280,1.050351028e+02,2.434167862e+01,-4.224795151e+01,5.477294922e+01,1.435664857e+06,9.852333670e+04,4.272305842e+05,3.996755631e+05,0,0,0,0,2,2,2,2,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,0,0,395,397,4.160934188e+05,1.702339210e+05,-1,-1,-1,-1
462,40,39.723071,91,0.0556776,40,232,40,280,91,232,91,280,1.090011063e+02,4.129755783e+01,-6.141825867e+01,4.326165009e+01,1.733173509e+06,1.921989805e+05,6.273949918e+05,3.185674784e+05,0,0,0,0,2,2,2,2,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,0,0,395,397,4.160934188e+05,1.702339210e+05,-1,-1,-1,-1
463,40,39.778749,91,0.0556776,40,232,40,280,91,232,91,280,1.122663116e+02,5.552166748e+01,-8.046575928e+01,3.166694260e+01,1.911055348e+06,3.167810159e+05,8.478329921e+05,2.318733943e+05,0,0,0,0,2,2,2,2,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,0,0,395,397,4.160934188e+05,1.702339210e+05,-1,-1,-1,-1
464,40,39.834427,92,0.0556776,40,232,40,280,92,232,92,280,1.146282272e+02,6.625586700e+01,-8.788526154e+01,2.792555237e+01,1.944452442e+06,4.500816161e+05,9.280326710e+05,2.031911432e+05,0,0,0,0,2,2,2,2,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,0,0,395,397,4.160934188e+05,1.702339210e+05,-1,-1,-1,-1
465,40,39.890104,92,0.0556776,40,232,40,280,92,232,92,280,1.144371414e+02,7.286663055e+01,-1.020911026e+02,1.864476776e+01,1.838065391e+06,5.715027740e+05,1.121739678e+06,1.234905677e+05,0,0,0,0,2,2,2,2,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,0,0,395,397,4.160934188e+05,1.702339210e+05,-1,-1,-1,-1
466,40,39.945782,92,0.0556776,40,232,40,280,92,232,92,280,1.102864227e+02,7.529532623e+01,-1.105454330e+02,1.124817753e+01,1.621371223e+06,6.646443537e+05,1.265541000e+06,6.481545346e+04,0,0,0,0,2,2,2,2,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,0,0,395,397,4.160934188e+05,1.702339210e+05,-1,-1,-1,-1
467,40,40.001460,92,0.0556776,40,232,40,280,92,232,92,280,1.021882248e+02,7.439344788e+01,-1.121990433e+02,4.846046925e+00,1.336653666e+06,7.181691641e+05,1.338462067e+06,3.537891424e+04,0,0,0,0,2,2,2,2,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,0,0,395,397,4.160934188e+05,1.702339210e+05,-1,-1,-1,-1
468,40,40.057137,92,0.0556776,40,232,40,280,92,232,92,280,9.122912598e+01,7.161776733e+01,-1.074884033e+02,-1.900516987e+00,1.025530316e+06,7.258375313e+05,1.332438147e+06,3.709122344e+04,0,0,0,0,2,2,2,2,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,0,0,395,397,4.160934188e+05,1.702339210e+05,-1,-1,-1,-1
469,40,40.112815,92,0.0556776,40,232,40,280,92,232,92,280,7.823471069e+01,6.817758942e+01,-9.804566193e+01,-1.007825375e+01,7.222521893e+05,6.869957564e+05,1.250605504e+06,6.532814686e+04,0,0,0,0,2,2,2,2,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,0,0,395,397,4.160934188e+05,1.702339210e+05,-1,-1,-1,-1
470,40,40.168493,93,0.0556776,40,232,40,280,93,232,93,280,6.293370438e+01,6.434164429e+01,-9.110105133e+01,-1.463030910e+01,4.538190719e+05,6.073216275e+05,1.157776194e+06,8.723254450e+04,0,0,0,0,2,2,2,2,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,0,0,395,397,4.160934188e+05,1.702339210e+05,-1,-1,-1,-1
471,40,40.224170,93,0.0556776,40,232,40,280,93,232,93,280,4.452285767e+01,5.951472473e+01,-7.848579407e+01,-2.552422905e+01,2.421000691e+05,4.983845204e+05,9.865973706e+05,1.411479985e+05,0,0,0,0,2,2,2,2,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,0,0,395,397,4.160934188e+05,1.702339210e+05,-1,-1,-1,-1
472,40,40.279848,93,0.0556776,40,232,40,280,93,232,93,280,2.303446960e+01,5.295545578e+01,-6.563190460e+01,-3.670985031e+01,1.038348900e+05,3.756363715e+05,7.738406914e+05,2.015939131e+05,0,0,0,0,2,2,2,2,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,0,0,395,397,4.160934188e+05,1.702339210e+05,-1,-1,-1,-1
473,40,40.335525,93,0.0556776,40,232,40,280,93,232,93,280,9.092743695e-02,4.441234970e+01,-5.343698883e+01,-4.672032166e+01,4.628611517e+04,2.554810840e+05,5.455799764e+05,2.604235187e+05,0,0,0,0,2,2,2,2,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,0,0,395,397,4.160934188e+05,1.702339210e+05,-1,-1,-1,-1
474,40,40.391203,93,0.0556776,40,232,40,280,93,232,93,280,-2.169540787e+01,3.413551712e+01,-4.206982040e+01,-5.433922195e+01,6.307612698e+04,1.526019366e+05,3.350631571e+05,3.094078908e+05,0,0,0,0,2,2,2,2,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,0,0,395,397,4.160934188e+05,1.702339210e+05,-1,-1,-1,-1
475,40,40.446881,93,0.0556776,40,232,40,280,93,232,93,280,-4.005545807e+01,2.243856621e+01,-3.080205345e+01,-5.885746765e+01,1.357651048e+05,7.865110239e+04,1.759094120e+05,3.403841206e+05,0,0,0,0,2,2,2,2,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,0,0,395,397,4.160934188e+05,1.702339210e+05,-1,-1,-1,-1
476,41,40.502558,94,0.0556776,41,232,41,280,94,232,94,280,-5.649606705e+01,1.346230698e+01,-2.532822609e+01,-6.101692963e+01,2.630632770e+05,5.379596637e+04,1.278839067e+05,3.614212484e+05,0,0,0,0,2,2,2,2,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,0,0,395,397,4.160934188e+05,1.702339210e+05,-1,-1,-1,-1
477,41,40.558236,94,0.0556776,41,232,41,280,94,232,94,280,-6.675627899e+01,-1.644606948e+00,-1.134101868e+01,-6.057582474e+01,3.911375187e+05,4.599974360e+04,8.514131475e+04,3.573862251e+05,0,0,0,0,2,2,2,2,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,0,0,395,397,4.160934188e+05,1.702339210e+05,-1,-1,-1,-1
478,41,40.613914,94,0.0556776,41,232,41,280,94,232,94,280,-7.214884949e+01,-1.756138420e+01,6.245295048e+00,-5.653887558e+01,5.125687135e+05,8.349113773e+04,1.288145987e+05,3.286106619e+05,0,0,0,0,2,2,2,2,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,0,0,395,397,4.160934188e+05,1.702339210e+05,-1,-1,-1,-1
479,41,40.669591,94,0.0556776,41,232,41,280,94,232,94,280,-7.296965790e+01,-3.315596771e+01,2.716885376e+01,-4.916548920e+01,6.171783918e+05,1.577092961e+05,2.529323256e+05,2.815234441e+05,0,0,0,0,2,2,2,2,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,1,0,395,397,4.160934188e+05,1.702339210e+05,-1,-1,-1,-1
480,41,40.725269,94,0.0556776,41,232,41,280,94,232,94,280,-7.012540436e+01,-4.705525208e+01,4.954102325e+01,-3.932771683e+01,6.971470754e+05,2.524378881e+05,4.424455153e+05,2.244376122e+05,0,0,0,0,2,2,2,2,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,1,0,395,397,4.160934188e+05,1.702339210e+05,-1,-1,-1,-1
481,41,40.780947,94,0.0556776,41,232,41,280,94,232,94,280,-6.553340912e+01,-5.812808228e+01,7.073610687e+01,-2.849417496e+01,7.435139175e+05,3.467150480e+05,6.738266719e+05,1.648947366e+05,0,0,0,0,2,2,2,2,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,1,0,395,397,4.160934188e+05,1.702339210e+05,-1,-1,-1,-1
482,41,40.836624,95,0.0556776,41,232,41,280,95,232,95,280,-6.163354111e+01,-6.563230896e+01,7.824829865e+01,-2.448572922e+01,7.482172091e+05,4.198820565e+05,7.672734585e+05,1.456715086e+05,0,0,0,0,2,2,2,2,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,1,0,395,397,4.160934188e+05,1.702339210e+05,-1,-1,-1,-1
483,41,40.892302,95,0.0556776,41,232,41,280,95,232,95,280,-6.008844757e+01,-6.899830627e+01,9.399884033e+01,-1.472147846e+01,7.091871029e+05,4.569960767e+05,9.998898797e+05,9.068655447e+04,0,0,0,0,2,2,2,2,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,1,0,395,397,4.160934188e+05,1.702339210e+05,-1,-1,-1,-1
484,41,40.947980,95,0.0556776,41,232,41,280,95,232,95,280,-6.072921753e+01,-6.767047119e+01,1.048974304e+02,-6.818563461e+00,6.338089211e+05,4.524186840e+05,1.192485231e+06,4.858372649e+04,0,0,0,0,2,2,2,2,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,1,0,395,397,4.160934188e+05,1.702339210e+05,-1,-1,-1,-1
485,41,41.003657,95,0.0556776,41,232,41,280,95,232,95,280,-6.172135544e+01,-6.134897995e+01,1.104588776e+02,-6.466244459e-01,5.365968819e+05,4.099584279e+05,1.315372213e+06,2.506105910e+04,0,0,0,0,2,2,2,2,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,1,0,395,397,4.160934188e+05,1.702339210e+05,-1,-1,-1,-1
486,41,41.059335,95,0.0556776,41,232,41,280,95,232,95,280,-6.083850098e+01,-5.047990036e+01,1.104377289e+02,4.508972168e+00,4.322984731e+05,3.400375397e+05,1.350759956e+06,2.317883269e+04,0,0,0,0,2,2,2,2,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,1,0,395,397,4.160934188e+05,1.702339210e+05,-1,-1,-1,-1
487,41,41.115012,95,0.0556776,41,232,41,280,95,232,95,280,-5.676119995e+01,-3.651453781e+01,1.050785446e+02,9.546366692e+00,3.302414670e+05,2.561311153e+05,1.295057309e+06,4.141708158e+04,0,0,0,0,2,2,2,2,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,1,0,395,397,4.160934188e+05,1.702339210e+05,-1,-1,-1,-1
488,41,41.170690,96,0.0556776,41,232,41,280,96,232,96,280,-4.941582108e+01,-2.165565491e+01,1.005861359e+02,1.243641186e+01,2.339314762e+05,1.725261087e+05,1.227835907e+06,5.704448063e+04,0,0,0,0,2,2,2,2,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,1,0,395,397,4.160934188e+05,1.702339210e+05,-1,-1,-1,-1
489,41,41.226368,96,0.0556776,41,232,41,280,96,232,96,280,-3.934999084e+01,-8.274600029e+00,8.979287720e+01,1.886162758e+01,1.460321118e+05,1.034040746e+05,1.063804859e+06,9.424324067e+04,0,0,0,0,2,2,2,2,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,1,0,395,397,4.160934188e+05,1.702339210e+05,-1,-1,-1,-1
490,41,41.282045,96,0.0556776,41,232,41,280,96,232,96,280,-2.698209763e+01,1.601823092e+00,7.676921082e+01,2.636872864e+01,7.425764132e+04,6.134998006e+04,8.487461231e+05,1.344709439e+05,0,1,0,0,2,3,2,2,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,0,1,483,397,4.569960767e+05,1.702339210e+05,483,-1,490,-1
491,41,41.337723,96,0.0556776,41,232,41,280,96,232,96,280,-1.248964119e+01,5.065500183e+02,6.252829361e+01,3.442955780e+01,3.059374431e+04,2.482042576e+07,6.128049514e+05,1.711652303e+05,0,0,0,0,2,3,2,2,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,0,1,483,397,4.569960767e+05,1.702339210e+05,-1,-1,-1,-1
492,41,41.393401,96,0.0556776,41,232,41,280,96,232,96,280,3.677901983e+00,9.179313965e+02,4.747916794e+01,4.179566193e+01,2.352618868e+04,5.319137243e+07,3.896655493e+05,1.993911185e+05,0,0,0,0,2,3,2,2,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,0,1,483,397,4.569960767e+05,1.702339210e+05,-1,-1,-1,-1
493,41,41.449078,96,0.0556776,41,232,41,280,96,232,96,280,2.029386520e+01,1.173291626e+03,3.169304657e+01,4.689592743e+01,5.202343276e+04,8.530890199e+07,2.114176040e+05,2.152310701e+05,0,0,0,0,2,3,2,2,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,0,1,483,397,4.569960767e+05,1.702339210e+05,-1,-1,-1,-1
494,42,41.504756,97,0.0556776,42,232,42,280,97,232,97,280,3.482962418e+01,1.169945312e+03,2.475522614e+01,4.871185684e+01,1.042834651e+05,1.002742958e+08,1.571030896e+05,2.235605576e+05,0,0,0,0,2,3,2,2,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,0,1,483,397,4.569960767e+05,1.702339210e+05,-1,-1,-1,-1
495,42,41.560434,97,0.0556776,42,232,42,280,97,232,97,280,4.642018890e+01,1.116722168e+03,7.748909473e+00,4.827742767e+01,1.699353860e+05,1.067081659e+08,8.570221725e+04,2.166400151e+05,0,0,0,0,2,3,2,2,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,0,1,483,397,4.569960767e+05,1.702339210e+05,-1,-1,-1,-1
496,42,41.616111,97,0.0556776,42,232,42,280,97,232,97,280,5.328756332e+01,9.611415405e+02,-9.625630379e+00,4.422476196e+01,2.391034809e+05,9.767689032e+07,9.880423730e+04,1.951954020e+05,0,0,0,0,2,3,2,2,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,0,1,483,397,4.569960767e+05,1.702339210e+05,-1,-1,-1,-1
497,42,41.671789,97,0.0556776,42,232,42,280,97,232,97,280,5.527177811e+01,7.531156616e+02,-2.712218666e+01,3.754204941e+01,3.089907629e+05,7.789053166e+07,1.904823952e+05,1.646410620e+05,0,0,0,0,2,3,2,2,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,0,1,483,397,4.569960767e+05,1.702339210e+05,-1,-1,-1,-1
498,42,41.727467,97,0.0556776,42,232,42,280,97,232,97,280,5.356059265e+01,5.369567261e+02,-4.444579697e+01,2.949738503e+01,3.779667420e+05,5.409055420e+07,3.439764023e+05,1.327195869e+05,0,0,0,0,2,3,2,2,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,0,1,483,397,4.569960767e+05,1.702339210e+05,-1,-1,-1,-1
499,42,41.783144,97,0.0556776,42,232,42,280,97,232,97,280,5.026988220e+01,3.413809814e+02,-6.100510788e+01,2.132757568e+01,4.396489267e+05,3.231355383e+07,5.350000437e+05,1.063723067e+05,0,0,0,0,2,3,2,2,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,0,1,483,397,4.569960767e+05,1.702339210e+05,-1,-1,-1,-1
500,42,41.838822,98,0.0556776,42,232,42,280,98,232,98,280,4.761273193e+01,1.781849976e+02,-6.876078796e+01,1.830902481e+01,4.820114854e+05,1.629049752e+07,6.334814927e+05,1.021853336e+05,0,0,0,0,2,3,2,2,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,0,1,483,397,4.569960767e+05,1.702339210e+05,-1,-1,-1,-1
501,42,41.894499,98,0.0556776,42,232,42,280,98,232,98,280,4.701577377e+01,4.768544388e+01,-8.242305756e+01,1.240206242e+01,4.933233011e+05,7.090245219e+06,8.290746895e+05,8.824787091e+04,0,0,0,1,2,3,2,3,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,0,0,483,494,4.569960767e+05,2.235605576e+05,-1,494,-1,501
502,42,41.950177,98,0.0556776,42,232,42,280,98,232,98,280,4.863513184e+01,-5.438677979e+01,-9.245800018e+01,5.093620605e+02,4.705274922e+05,3.699753463e+06,9.913223087e+05,2.640909127e+07,0,0,0,0,2,3,2,3,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,0,0,483,494,4.569960767e+05,2.235605576e+05,-1,-1,-1,-1
503,42,42.005855,98,0.0556776,42,232,42,280,98,232,98,280,5.148763657e+01,-1.331291199e+02,-9.814672089e+01,9.217664795e+02,4.211677809e+05,4.082828602e+06,1.097359281e+06,5.652060995e+07,0,0,0,0,2,3,2,3,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,0,0,483,494,4.569960767e+05,2.235605576e+05,-1,-1,-1,-1
504,42,42.061532,98,0.0556776,42,232,42,280,98,232,98,280,5.398126602e+01,-1.942167206e+02,-9.942058563e+01,1.186286743e+03,3.571261977e+05,6.211020206e+06,1.133228541e+06,9.005617940e+07,0,0,0,0,2,3,2,3,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,0,0,483,494,4.569960767e+05,2.235605576e+05,-1,-1,-1,-1
505,42,42.117210,98,0.0556776,42,232,42,280,98,232,98,280,5.441844177e+01,-2.439483032e+02,-9.672483063e+01,1.278119751e+03,2.873741567e+05,8.658725219e+06,1.095537576e+06,1.138313580e+08,0,0,0,0,2,3,2,3,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,0,0,483,494,4.569960767e+05,2.235605576e+05,-1,-1,-1,-1
506,42,42.172888,99,0.0556776,42,232,42,280,99,232,99,280,5.129135895e+01,-2.869895935e+02,-9.440041351e+01,1.154082275e+03,2.156101486e+05,1.068248145e+07,1.050905002e+06,1.123804469e+08,0,0,0,0,2,3,2,3,204.000000,194.000000,4.705882353e-01,5.234700325e-01,9.509803922e-01,1.057845691e+00,1.069647769e+00,8.989783675e-01,9.615902055e-01,-1.103361216e-02,1.048284837e+00,0,0,483,494,4.569960767e+05,2.235605576e+05,-1,-1,-1,-1
