# producer=CAELIX
# when=2026-02-25T13:07:07
# cwd=
# python=
# command= /core.py --out _Output/06_relativity/06E_relativity_twin_paradox_window_peak/20260225_130706 --relativity --traffic-mode telegraph --n 512 --traffic-iters 1 --traffic-c2 0.31 --traffic-dt 1.0 --traffic-gamma 0.001 --traffic-decay 0.0 --rel-L 48 --rel-v-frac 0.3 --rel-v-frac-ref 0.1 --rel-steps 1500 --rel-slab 8 --rel-amp 500 --rel-sigma 2.25 --rel-threshold 0.01 --rel-refractory 10 --rel-detect window_peak --rel-start-threshold 0.01 --rel-peak-window 12 --rel-accept-threshold -1.0
# run_id=20260225_130706
# experiment=06E_relativity_twin_paradox_window_peak
# artefact=relativity_lightbox
# n=512
# seed=6174
# lattice_init=sparse
# traffic_mode=telegraph
# traffic_c2=0.31
# traffic_gamma=0.001
# traffic_dt=1.0
# traffic_decay=0.0
# rel_steps=1500
# rel_L=48
# rel_v_frac=0.3
# rel_v_frac_ref=0.1
# rel_v_ref=0.05567764362830022
# rel_v=0.16703293088490065
# rel_slab=8
# rel_amp=500.0
# rel_sigma=2.25
# rel_threshold=0.01
# rel_refractory=10
# rel_detect=window_peak
# rel_start_threshold=0.01
# rel_peak_window=12
# rel_accept_threshold=-1.0
t,x_s,x_s_f,x_m,v_ref,a_sx,a_sy,b_sx,b_sy,a_mx,a_my,b_mx,b_my,phi_sa,phi_sb,phi_ma,phi_mb,e_sa,e_sb,e_ma,e_mb,hit_sa,hit_sb,hit_ma,hit_mb,hits_sa,hits_sb,hits_ma,hits_mb,T0_est,Tp_est,c_axis_est,c_diag_est,ratio_est,gamma_corr_est,gamma_pred_axis,anisotropy_A,ratio_pred,ratio_err,gamma_sr,cap_s,cap_m,t_peak_s,t_peak_m,e_peak_s,e_peak_m,hit_t_s,hit_t_m,accept_t_s,accept_t_m
69,18,17.841757,26,0.0556776,18,232,18,280,26,232,26,280,-9.700439453e+00,5.803897232e-02,5.508982849e+01,9.463406168e-03,1.990980766e+05,4.855078500e+00,6.467062616e+05,4.002983156e-01,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,-1,-1,nan,nan,-1,-1,-1,-1
70,18,17.897435,26,0.0556776,18,232,18,280,26,232,26,280,1.707289696e+01,1.016077474e-01,7.321528625e+01,1.940054074e-02,4.089956379e+05,1.064209642e+01,9.260382904e+05,1.146912743e+00,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,-1,-1,nan,nan,-1,-1,-1,-1
71,18,17.953113,26,0.0556776,18,232,18,280,26,232,26,280,4.828483963e+01,1.689596027e-01,9.132542419e+01,3.769802302e-02,7.516963972e+05,2.077674105e+01,1.171024410e+06,2.956932475e+00,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,-1,-1,nan,nan,-1,-1,-1,-1
72,18,18.008790,26,0.0556776,18,232,18,280,26,232,26,280,8.045481873e+01,2.663317323e-01,1.064931335e+02,6.942524761e-02,1.186080536e+06,3.571605761e+01,1.333239324e+06,6.834077598e+00,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,-1,-1,nan,nan,-1,-1,-1,-1
73,18,18.064468,26,0.0556776,18,232,18,280,26,232,26,280,1.101116638e+02,3.966554403e-01,1.159355927e+02,1.210930049e-01,1.644953590e+06,5.311946706e+01,1.383296093e+06,1.407214483e+01,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,-1,-1,nan,nan,-1,-1,-1,-1
74,18,18.120146,26,0.0556776,18,232,18,280,26,232,26,280,1.336395569e+02,5.551373959e-01,1.177787476e+02,1.997523904e-01,2.051198741e+06,6.667424822e+01,1.315760887e+06,2.556709599e+01,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,-1,-1,nan,nan,-1,-1,-1,-1
75,18,18.175823,27,0.0556776,18,232,18,280,27,232,27,280,1.479421692e+02,7.234457135e-01,1.190372849e+02,2.505640686e-01,2.332634156e+06,6.927657877e+01,1.346306655e+06,3.247711524e+01,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,-1,-1,nan,nan,-1,-1,-1,-1
76,18,18.231501,27,0.0556776,18,232,18,280,27,232,27,280,1.515610199e+02,8.634530902e-01,1.135565414e+02,3.784633577e-01,2.435360657e+06,6.599332144e+01,1.175863426e+06,4.718107595e+01,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,-1,-1,nan,nan,-1,-1,-1,-1
77,18,18.287179,27,0.0556776,18,232,18,280,27,232,27,280,1.451660614e+02,9.124560356e-01,9.894477844e+01,5.346540809e-01,2.335146551e+06,9.957023065e+01,9.379426583e+05,5.784292355e+01,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,-1,-1,nan,nan,-1,-1,-1,-1
78,18,18.342856,27,0.0556776,18,232,18,280,27,232,27,280,1.308582153e+02,7.827610970e-01,7.521138763e+01,6.992762685e-01,2.045143114e+06,2.798638342e+02,6.816281012e+05,6.075077283e+01,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,-1,-1,nan,nan,-1,-1,-1,-1
79,18,18.398534,27,0.0556776,18,232,18,280,27,232,27,280,1.108751984e+02,3.691254258e-01,4.435305023e+01,8.308480978e-01,1.617485357e+06,7.891951170e+02,4.538357346e+05,6.870978422e+01,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,-1,-1,nan,nan,-1,-1,-1,-1
80,18,18.454211,27,0.0556776,18,232,18,280,27,232,27,280,8.680103302e+01,-4.327143729e-01,1.047285748e+01,8.612907529e-01,1.135789604e+06,1.821894980e+03,2.871422646e+05,1.361467714e+02,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,-1,-1,nan,nan,-1,-1,-1,-1
81,19,18.509889,28,0.0556776,19,232,19,280,28,232,28,280,7.870325470e+01,-1.450793266e+00,1.342569828e+01,8.003447056e-01,8.712473146e+05,3.124035035e+03,3.067094369e+05,2.339627829e+02,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,-1,-1,nan,nan,-1,-1,-1,-1
82,19,18.565567,28,0.0556776,19,232,19,280,28,232,28,280,5.516035080e+01,-3.098744869e+00,-1.883931923e+01,4.938707054e-01,5.354183140e+05,5.025575869e+03,2.335568922e+05,6.381244652e+02,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,-1,-1,nan,nan,-1,-1,-1,-1
83,19,18.621244,28,0.0556776,19,232,19,280,28,232,28,280,2.888110924e+01,-5.110525608e+00,-4.583610916e+01,-1.755526215e-01,3.269272530e+05,6.744731578e+03,2.307451820e+05,1.471594027e+03,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,-1,-1,nan,nan,-1,-1,-1,-1
84,19,18.676922,28,0.0556776,19,232,19,280,28,232,28,280,9.700944424e-01,-7.228059769e+00,-6.420948792e+01,-1.295866609e+00,3.000567642e+05,7.591947717e+03,2.791456370e+05,2.799859638e+03,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,-1,-1,nan,nan,-1,-1,-1,-1
85,19,18.732600,28,0.0556776,19,232,19,280,28,232,28,280,-2.780889320e+01,-9.016934395e+00,-7.198291779e+01,-2.886873722e+00,4.689755732e+05,7.430626136e+03,3.533595327e+05,4.431218202e+03,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,-1,-1,nan,nan,-1,-1,-1,-1
86,19,18.788277,28,0.0556776,19,232,19,280,28,232,28,280,-5.700833511e+01,-9.888149261e+00,-6.898870850e+01,-4.848456860e+00,8.080676284e+05,7.509064734e+03,4.240162693e+05,5.874631088e+03,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,-1,-1,nan,nan,-1,-1,-1,-1
87,19,18.843955,29,0.0556776,19,232,19,280,29,232,29,280,-8.589649200e+01,-9.178147316e+00,-7.832214355e+01,-5.845343590e+00,1.260826286e+06,1.073015395e+04,5.434726032e+05,6.197739733e+03,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,-1,-1,nan,nan,-1,-1,-1,-1
88,19,18.899633,29,0.0556776,19,232,19,280,29,232,29,280,-1.128915482e+02,-6.292912960e+00,-7.159040833e+01,-7.792526245e+00,1.752221101e+06,2.059516344e+04,5.946782456e+05,6.545700676e+03,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,-1,-1,nan,nan,-1,-1,-1,-1
89,19,18.955310,29,0.0556776,19,232,19,280,29,232,29,280,-1.356638489e+02,-9.022362828e-01,-5.860297012e+01,-9.092315674e+00,2.201078588e+06,3.882809805e+04,5.861618105e+05,6.825613494e+03,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,-1,-1,nan,nan,-1,-1,-1,-1
90,19,19.010988,29,0.0556776,19,232,19,280,29,232,29,280,-1.518861389e+02,6.854850769e+00,-4.270740509e+01,-9.074198723e+00,2.531828104e+06,6.303286669e+04,5.141058575e+05,9.129570832e+03,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,-1,-1,nan,nan,-1,-1,-1,-1
91,19,19.066666,29,0.0556776,19,232,19,280,29,232,29,280,-1.600169373e+02,1.621548462e+01,-2.692577362e+01,-7.073503494e+00,2.686741878e+06,8.654813838e+04,3.959140865e+05,1.640736480e+04,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,-1,-1,nan,nan,-1,-1,-1,-1
92,19,19.122343,29,0.0556776,19,232,19,280,29,232,29,280,-1.595541229e+02,2.576104927e+01,-1.347489071e+01,-2.627385616e+00,2.637728833e+06,1.017232638e+05,2.644342863e+05,3.067983703e+04,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,-1,-1,nan,nan,-1,-1,-1,-1
93,19,19.178021,30,0.0556776,19,232,19,280,30,232,30,280,-1.507554474e+02,3.356574249e+01,-2.879966927e+01,5.362088680e-01,2.393709469e+06,1.052118441e+05,3.774413326e+05,3.961029977e+04,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,-1,-1,nan,nan,-1,-1,-1,-1
94,19,19.233699,30,0.0556776,19,232,19,280,30,232,30,280,-1.342850494e+02,3.754108047e+01,-1.319430351e+01,8.484163284e+00,1.999365808e+06,1.015315152e+05,2.336987565e+05,6.059030143e+04,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,-1,-1,nan,nan,-1,-1,-1,-1
95,19,19.289376,30,0.0556776,19,232,19,280,30,232,30,280,-1.111837769e+02,3.592799377e+01,-1.200372219e+00,1.776335907e+01,1.523826422e+06,1.015429968e+05,1.278537067e+05,7.933263227e+04,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,-1,-1,nan,nan,-1,-1,-1,-1
96,19,19.345054,30,0.0556776,19,232,19,280,30,232,30,280,-8.311231232e+01,2.782183456e+01,5.596826077e+00,2.675982666e+01,1.043816114e+06,1.160841410e+05,7.303327322e+04,9.027030436e+04,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,-1,-1,nan,nan,-1,-1,-1,-1
97,19,19.400731,30,0.0556776,19,232,19,280,30,232,30,280,-5.246854782e+01,1.357347870e+01,6.841953754e+00,3.340322495e+01,6.295059096e+05,1.490463149e+05,6.594549664e+04,9.264856713e+04,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,1,0,-1,-1,nan,nan,-1,-1,-1,-1
98,19,19.456409,30,0.0556776,19,232,19,280,30,232,30,280,-2.205105209e+01,-5.084359646e+00,3.464570761e+00,3.559052277e+01,3.364856325e+05,1.949666125e+05,9.208888266e+04,9.254393068e+04,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,1,0,-1,-1,nan,nan,-1,-1,-1,-1
99,20,19.512087,31,0.0556776,20,232,20,280,31,232,31,280,-1.392804432e+01,-2.268596649e+01,1.683169746e+01,3.415682983e+01,2.718095577e+05,2.413686265e+05,7.024902019e+04,9.330806850e+04,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,1,0,-1,-1,nan,nan,-1,-1,-1,-1
100,20,19.567764,31,0.0556776,20,232,20,280,31,232,31,280,1.176080132e+01,-4.182796478e+01,1.337895489e+01,2.708313179e+01,1.960479588e+05,2.820764216e+05,1.000548380e+05,1.083312243e+05,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,1,0,-1,-1,nan,nan,-1,-1,-1,-1
101,20,19.623442,31,0.0556776,20,232,20,280,31,232,31,280,3.376386642e+01,-5.619077682e+01,6.501259327e+00,1.367277718e+01,2.880720913e+05,3.065741747e+05,1.301044607e+05,1.409889289e+05,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,1,1,-1,-1,nan,nan,-1,-1,-1,-1
102,20,19.679120,31,0.0556776,20,232,20,280,31,232,31,280,5.273936462e+01,-6.317992020e+01,-2.405084372e+00,-4.536661148e+00,5.276019650e+05,3.130173141e+05,1.468358448e+05,1.883721082e+05,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,1,1,-1,-1,nan,nan,-1,-1,-1,-1
103,20,19.734797,31,0.0556776,20,232,20,280,31,232,31,280,7.014196777e+01,-6.168277740e+01,-1.216617012e+01,-2.477142715e+01,8.681712015e+05,3.022665078e+05,1.465232338e+05,2.405515444e+05,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,1,1,-1,-1,nan,nan,-1,-1,-1,-1
104,20,19.790475,31,0.0556776,20,232,20,280,31,232,31,280,8.722489166e+01,-5.231922531e+01,-2.162366867e+01,-4.356410599e+01,1.247688537e+06,2.757854647e+05,1.323939776e+05,2.853490191e+05,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,1,1,-1,-1,nan,nan,-1,-1,-1,-1
105,20,19.846153,32,0.0556776,20,232,20,280,32,232,32,280,1.041197433e+02,-3.722320938e+01,-1.029089069e+01,-5.054685593e+01,1.602589484e+06,2.366066954e+05,1.107993021e+05,2.948748909e+05,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,1,1,-1,-1,nan,nan,-1,-1,-1,-1
106,20,19.901830,32,0.0556776,20,232,20,280,32,232,32,280,1.195536880e+02,-1.940999031e+01,-2.038135529e+01,-6.107172775e+01,1.879391212e+06,1.918936954e+05,8.553103136e+04,3.126547447e+05,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,1,1,-1,-1,nan,nan,-1,-1,-1,-1
107,20,19.957508,32,0.0556776,20,232,20,280,32,232,32,280,1.313769836e+02,-1.918600917e+00,-2.656794739e+01,-6.344433212e+01,2.040118540e+06,1.535705350e+05,6.077012015e+04,3.094678149e+05,0,0,0,0,0,0,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,1,1,-1,-1,nan,nan,-1,-1,-1,-1
108,20,20.013186,32,0.0556776,20,232,20,280,32,232,32,280,1.374969635e+02,1.300169277e+01,-2.745434952e+01,-5.722532654e+01,2.063543310e+06,1.351724368e+05,4.042193319e+04,2.890746616e+05,0,1,0,0,0,1,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,1,102,-1,3.130173141e+05,nan,102,-1,108,-1
109,20,20.068863,32,0.0556776,20,232,20,280,32,232,32,280,1.365745544e+02,5.243975830e+02,-2.261362839e+01,-4.346905899e+01,1.946559624e+06,2.757621838e+07,2.914367997e+04,2.604088168e+05,0,0,0,0,0,1,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,1,102,-1,3.130173141e+05,nan,-1,-1,-1,-1
110,20,20.124541,32,0.0556776,20,232,20,280,32,232,32,280,1.281865082e+02,9.446838379e+02,-1.266260815e+01,-2.435001183e+01,1.706071929e+06,5.932924059e+07,3.398766575e+04,2.364731005e+05,0,0,0,0,0,1,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,1,102,-1,3.130173141e+05,nan,-1,-1,-1,-1
111,20,20.180218,33,0.0556776,20,232,20,280,33,232,33,280,1.127069092e+02,1.212404541e+03,-1.053869438e+01,-1.413977909e+01,1.378325869e+06,9.565909470e+07,2.331573816e+04,2.253304017e+05,0,0,0,0,0,1,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,1,102,-1,3.130173141e+05,nan,-1,-1,-1,-1
112,20,20.235896,33,0.0556776,20,232,20,280,33,232,33,280,9.129694366e+01,1.306165161e+03,4.805873036e-01,7.681339741e+00,1.013458046e+06,1.227259577e+08,4.475821475e+04,2.316224168e+05,0,0,0,1,0,1,0,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,102,106,3.130173141e+05,3.126547447e+05,-1,106,-1,112
113,20,20.291574,33,0.0556776,20,232,20,280,33,232,33,280,6.598794556e+01,1.244775757e+03,1.332960796e+01,5.282956543e+02,6.655603318e+05,1.318522849e+08,8.763678266e+04,2.831353304e+07,0,0,0,0,0,1,0,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,102,106,3.130173141e+05,3.126547447e+05,-1,-1,-1,-1
114,20,20.347251,33,0.0556776,20,232,20,280,33,232,33,280,3.944565201e+01,1.074609375e+03,2.633781242e+01,9.577878418e+02,3.816119058e+05,1.218327488e+08,1.492512636e+05,6.080315205e+07,0,0,0,0,0,1,0,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,102,106,3.130173141e+05,3.126547447e+05,-1,-1,-1,-1
115,20,20.402929,33,0.0556776,20,232,20,280,33,232,33,280,1.419249725e+01,8.503918457e+02,3.788554001e+01,1.232102417e+03,1.941666180e+05,9.771169512e+07,2.229794065e+05,9.771810850e+07,0,0,0,0,0,1,0,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,102,106,3.130173141e+05,3.126547447e+05,-1,-1,-1,-1
116,20,20.458607,33,0.0556776,20,232,20,280,33,232,33,280,-8.296219826e+00,6.174906006e+02,4.677624130e+01,1.327608765e+03,1.197079100e+05,6.762172012e+07,2.995751242e+05,1.246481127e+08,0,0,0,0,0,1,0,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,102,106,3.130173141e+05,3.126547447e+05,-1,-1,-1,-1
117,21,20.514284,34,0.0556776,21,232,21,280,34,232,34,280,-1.663431168e+01,4.204414368e+02,3.641748047e+01,1.201981689e+03,1.286916032e+05,3.934703881e+07,2.171159267e+05,1.239049516e+08,0,0,0,0,0,1,0,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,102,106,3.130173141e+05,3.126547447e+05,-1,-1,-1,-1
118,21,20.569962,34,0.0556776,21,232,21,280,34,232,34,280,-3.531767654e+01,2.387276611e+02,4.176213455e+01,1.055515137e+03,2.138273621e+05,1.968800894e+07,2.702962930e+05,1.146382451e+08,0,0,0,0,0,1,0,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,102,106,3.130173141e+05,3.126547447e+05,-1,-1,-1,-1
119,21,20.625640,34,0.0556776,21,232,21,280,34,232,34,280,-5.170756149e+01,7.859555054e+01,4.529688644e+01,8.472772217e+02,3.956592983e+05,8.350110454e+06,3.101643021e+05,9.213828533e+07,0,0,0,0,0,1,0,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,102,106,3.130173141e+05,3.126547447e+05,-1,-1,-1,-1
120,21,20.681317,34,0.0556776,21,232,21,280,34,232,34,280,-6.599818420e+01,-6.204333496e+01,4.725057602e+01,6.197216797e+02,6.427757277e+05,4.906849976e+06,3.276138581e+05,6.404355129e+07,0,0,0,0,0,1,0,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,102,106,3.130173141e+05,3.126547447e+05,-1,-1,-1,-1
121,21,20.736995,34,0.0556776,21,232,21,280,34,232,34,280,-7.826914978e+01,-1.845269623e+02,4.758039093e+01,4.011818237e+02,9.130849886e+05,7.285079401e+06,3.167169385e+05,3.777600422e+07,0,0,0,0,0,1,0,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,102,106,3.130173141e+05,3.126547447e+05,-1,-1,-1,-1
122,21,20.792673,34,0.0556776,21,232,21,280,34,232,34,280,-8.880275726e+01,-2.900137024e+02,4.608849716e+01,2.048247681e+02,1.162311150e+06,1.287603445e+07,2.779387957e+05,1.842030590e+07,0,0,0,0,0,1,0,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,102,106,3.130173141e+05,3.126547447e+05,-1,-1,-1,-1
123,21,20.848350,35,0.0556776,21,232,21,280,35,232,35,280,-9.798955536e+01,-3.803207092e+02,3.952239227e+01,1.219010544e+02,1.352954743e+06,1.935455433e+07,2.021074104e+05,1.075634944e+07,0,0,0,0,0,1,0,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,102,106,3.130173141e+05,3.126547447e+05,-1,-1,-1,-1
124,21,20.904028,35,0.0556776,21,232,21,280,35,232,35,280,-1.057259369e+02,-4.561438293e+02,3.774075317e+01,-3.270903397e+01,1.459915612e+06,2.502296013e+07,1.604368506e+05,6.243096935e+06,0,0,0,0,0,1,0,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,102,106,3.130173141e+05,3.126547447e+05,-1,-1,-1,-1
125,21,20.959705,35,0.0556776,21,232,21,280,35,232,35,280,-1.109305420e+02,-5.139692993e+02,3.405977249e+01,-1.659339905e+02,1.471771583e+06,2.881811976e+07,1.144087064e+05,7.127939142e+06,0,0,0,0,0,1,0,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,102,106,3.130173141e+05,3.126547447e+05,-1,-1,-1,-1
126,21,21.015383,35,0.0556776,21,232,21,280,35,232,35,280,-1.118393707e+02,-5.457073364e+02,2.786651039e+01,-2.758513489e+02,1.389327132e+06,3.020585502e+07,7.625512953e+04,1.128891177e+07,0,0,0,0,0,1,0,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,102,106,3.130173141e+05,3.126547447e+05,-1,-1,-1,-1
127,21,21.071061,35,0.0556776,21,232,21,280,35,232,35,280,-1.069871368e+02,-5.430115356e+02,1.824300766e+01,-3.632788391e+02,1.224369283e+06,2.910649005e+07,5.790512829e+04,1.653470740e+07,0,0,0,0,0,1,0,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,102,106,3.130173141e+05,3.126547447e+05,-1,-1,-1,-1
128,21,21.126738,35,0.0556776,21,232,21,280,35,232,35,280,-9.608195496e+01,-5.034613953e+02,4.693448067e+00,-4.299145813e+02,9.992479485e+05,2.586218608e+07,6.906615864e+04,2.112273464e+07,0,0,0,0,0,1,0,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,102,106,3.130173141e+05,3.126547447e+05,-1,-1,-1,-1
129,21,21.182416,36,0.0556776,21,232,21,280,36,232,36,280,-8.010637665e+01,-4.334686890e+02,4.173799038e+00,-4.480033264e+02,7.450811867e+05,2.115596426e+07,5.917889290e+04,2.136518596e+07,0,0,0,0,0,1,0,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,102,106,3.130173141e+05,3.126547447e+05,-1,-1,-1,-1
130,21,21.238094,36,0.0556776,21,232,21,280,36,232,36,280,-6.073652649e+01,-3.455061951e+02,-1.193123627e+01,-4.852134094e+02,4.971593957e+05,1.583626770e+07,1.011654672e+05,2.340697243e+07,0,0,0,0,0,1,0,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,102,106,3.130173141e+05,3.126547447e+05,-1,-1,-1,-1
131,21,21.293771,36,0.0556776,21,232,21,280,36,232,36,280,-3.970001221e+01,-2.522168579e+02,-2.890960312e+01,-4.899638672e+02,2.884272790e+05,1.070989301e+07,1.718401036e+05,2.330428570e+07,0,0,0,0,0,1,0,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,102,106,3.130173141e+05,3.126547447e+05,-1,-1,-1,-1
132,21,21.349449,36,0.0556776,21,232,21,280,36,232,36,280,-1.850424194e+01,-1.621578979e+02,-4.436819458e+01,-4.597405090e+02,1.436035242e+05,6.392517283e+06,2.641335491e+05,2.123495633e+07,0,0,0,0,0,1,0,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,102,106,3.130173141e+05,3.126547447e+05,-1,-1,-1,-1
133,21,21.405127,36,0.0556776,21,232,21,280,36,232,36,280,1.581194520e+00,-7.955961609e+01,-5.655773544e+01,-3.993226929e+02,7.627799584e+04,3.260588592e+06,3.648560880e+05,1.777248793e+07,0,0,0,0,0,1,0,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,102,106,3.130173141e+05,3.126547447e+05,-1,-1,-1,-1
134,21,21.460804,36,0.0556776,21,232,21,280,36,232,36,280,1.962091255e+01,-6.469857216e+00,-6.470140839e+01,-3.203655396e+02,8.885545227e+04,1.472525184e+06,4.575630642e+05,1.367395027e+07,0,0,0,0,0,1,0,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,102,106,3.130173141e+05,3.126547447e+05,-1,-1,-1,-1
135,22,21.516482,37,0.0556776,22,232,22,280,37,232,37,280,2.820954704e+01,3.464453888e+01,-5.901812744e+01,-2.813379822e+02,1.267336195e+05,1.082412160e+06,3.855582158e+05,1.158363310e+07,0,0,0,0,0,1,0,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.048284837e+00,0,0,102,106,3.130173141e+05,3.126547447e+05,-1,-1,-1,-1
