# producer=CAELIX
# when=2026-02-24T20:18:48
# cwd=
# python=
# command= /core.py --out _Output/00_heavy_walker/00G_heavy_walker_diffuse_baseline/20260224_201847 --n 512 --traffic-mode diffuse --traffic-iters 200 --traffic-decay 0.0 --walker --walker-steps 64 --walker-tick-iters 100
# run_id=20260224_201847
# experiment=00G_heavy_walker_diffuse_baseline
# artefact=walker_trace
# n=512
# seed=6174
# traffic_mode=diffuse
# traffic_c2=0.25
# traffic_gamma=0.1
# traffic_dt=1.0
# traffic_decay=0.0
# walker_steps=64
# walker_hold_steps=0
# walker_tick_iters=100
# walker_hold_tick_iters=200
# walker_probe_r=0
# walker_mach1=0
# dump_walker=/_Output/00_heavy_walker/00G_heavy_walker_diffuse_baseline/20260224_201847/_csv/00G_heavy_walker_diffuse_baseline_n512_20260224_201847.csv
# artefact=walker_trace
phase,path,t,x,y,z,cx,cy,cz,circle_radius,circle_period,step_dx,step_dy,step_dz,axis,sign,phi_max,front,back,total_field,hubble,asym,tick_iters,v_est,c_est,mach,stop_event,probe_r,phi_p0,phi_p1,phi_p2,phi_p3,vel_p0,vel_p1,vel_p2,vel_p3,dipole_mag_phi,dipole_ang_phi,dipole_mag_vel,dipole_ang_vel
move,linear,48.0,304.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.901041030883789,136.4545327462256,397.3571782708168,5000.000478062773,-0.05218052411580502,-0.48875406841020236,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,49.0,305.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.901045799255371,136.45640471205115,397.36750599741936,5100.000527235611,-0.05115903417892226,-0.4887587386983243,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,50.0,306.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.901049613952637,136.45800596103072,397.3763744235039,5200.000561242307,-0.05017660390408465,-0.48876276622447296,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,51.0,307.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.901052474975586,136.4593868330121,397.383981525898,5300.000565596634,-0.049231050348673484,-0.48876620027142914,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,52.0,308.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.901055335998535,136.46057441085577,397.3905363380909,5400.00058710109,-0.04832035806635189,-0.4887691655472489,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,53.0,309.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.901058197021484,136.4615988880396,397.3961704671383,5500.000585536174,-0.04744264432722076,-0.4887717039208196,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,54.0,310.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.901060104370117,136.4624816812575,397.40102100372314,5600.000594346951,-0.046596162790746125,-0.48877388697694585,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,55.0,311.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.901061058044434,136.46323777362704,397.40519547462463,5700.000590202167,-0.04577928608455504,-0.4887757759216636,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,56.0,312.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.901062965393066,136.46389446780086,397.40879115462303,5800.000596554421,-0.044990494801300615,-0.48877738778224805,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,57.0,313.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.901063919067383,136.46445940807462,397.411902487278,5900.00062055538,-0.044228375531024905,-0.48877879169026084,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,58.0,314.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.901065826416016,136.4649469256401,397.414586186409,6000.00063877432,-0.04349160191324174,-0.48878000199719407,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,59.0,315.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.901066780090332,136.465368706733,397.416901499033,6100.000651235636,-0.042778935234939815,-0.48878104285374563,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,60.0,316.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.901066780090332,136.46572744101286,397.41890478134155,6200.000665582109,-0.0420892176333062,-0.4887819607282597,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,61.0,317.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.901067733764648,136.46603963524103,397.42062988877296,6300.000691444063,-0.041421358986187165,-0.4887827420118678,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,62.0,318.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.901068687438965,136.466307207942,397.4221268296242,6400.00070395928,-0.040774342330969604,-0.48878342924229734,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,63.0,319.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.901068687438965,136.46653809398413,397.423410564661,6500.0006986931385,-0.040147206833861374,-0.4887840146200714,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
move,linear,64.0,320.0,256.0,256.0,256.0,256.0,256.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.901069641113281,136.4667387343943,397.4245240986347,6600.000710152242,-0.039539054134165516,-0.4887845213639556,100.0,0.01,nan,nan,0.0,,,,,,,,,,,,,
