# producer=CAELIX
# when=2026-02-12T10:45:42
# cwd=
# python=
# command= /core.py --out _Output/05_calibration/05A_isotropy_sigma_sweep/20260212_104540 --isotropy --iso-sweep --traffic-mode telegraph --n 512 --traffic-iters 1 --traffic-c2 0.31 --traffic-dt 1.0 --traffic-gamma 0.001 --traffic-decay 0.0 --iso-R 128 --iso-steps 512 --iso-amp 50 --iso-sigma-start 1.0 --iso-sigma-stop 8.0 --iso-sigma-steps 64
# run_id=20260212_104540
# experiment=05A_isotropy_sigma_sweep
# artefact=isotropy_sigma_sweep
# n=512
# seed=6174
# lattice_init=sparse
# traffic_mode=telegraph
# traffic_c2=0.31
# traffic_gamma=0.001
# traffic_dt=1.0
# traffic_decay=0.0
# iso_R=128
# iso_steps=512
# iso_sigma=3.5
# iso_sweep=1
# iso_sigma_start=1.0
# iso_sigma_stop=8.0
# iso_sigma_steps=64
# iso_amp=50.0
# isotropy_R=128
# isotropy_steps=512
# isotropy_amp=50
# isotropy_sigmas=1.0,1.1111111111111112,1.2222222222222223,1.3333333333333333,1.4444444444444444,1.5555555555555556,1.6666666666666665,1.7777777777777777,1.8888888888888888,2.0,2.111111111111111,2.2222222222222223,2.333333333333333,2.4444444444444446,2.5555555555555554,2.6666666666666665,2.7777777777777777,2.888888888888889,3.0,3.111111111111111,3.2222222222222223,3.333333333333333,3.444444444444444,3.5555555555555554,3.6666666666666665,3.7777777777777777,3.888888888888889,4.0,4.111111111111111,4.222222222222221,4.333333333333333,4.444444444444445,4.555555555555555,4.666666666666666,4.777777777777778,4.888888888888889,5.0,5.111111111111111,5.222222222222222,5.333333333333333,5.444444444444445,5.555555555555555,5.666666666666666,5.777777777777778,5.888888888888888,6.0,6.111111111111111,6.222222222222222,6.333333333333333,6.444444444444444,6.555555555555555,6.666666666666666,6.777777777777778,6.888888888888888,7.0,7.111111111111111,7.222222222222221,7.333333333333333,7.444444444444444,7.555555555555555,7.666666666666666,7.777777777777778,7.888888888888888,8.0
# isotropy_detectors=26
# isotropy_tail_window=20
# traffic_mode=telegraph
# traffic_c2=0.31
# traffic_gamma=0.001
# traffic_dt=1
# traffic_decay=0
# traffic_inject=1
# c_theory=0.556776436283
# c_axis_mean=0.5506869716
sigma,detector,dx,dy,dz,x,y,z,dist,dist_over_R,kind,ux,uy,uz,t_peak,t_peak_f,valid_peak,arrival_frac,tail_len,c_eff,c_eff_int,ratio_vs_axis_mean,delta_c,delta_c_frac,ratio_int_vs_axis_mean,peak_I,peak_phi,peak_I_r2,peak_I_r2_ratio,delta_Ir2_frac,tail_I_mean,tail_I_std,snr_peak_over_tail_mean,snr_peak_over_tail_std
1.1111111111111112,diag_xyz_pmp,74,-74,74,330,182,330,128.17175976009693,1.0013418731257573,diag_xyz,0.5773502691896257,-0.5773502691896257,0.5773502691896257,230,229.8406229388455,True,0.44890746667743264,282.1593770611545,0.557654944201052,0.5572685206960736,1.012274735307566,0.00676206428380699,0.012274735307566065,1.0115732858623736,0.1878237871184063,0.4333864177825677,3085.5691747811793,3.7666062867630132,2.7666062867630132,3.9595192691362863e-07,3.0442912970016156e-07,474360.07846320554,616970.4827635837
1.1111111111111112,diag_xyz_ppm,74,74,-74,330,330,182,128.17175976009693,1.0013418731257573,diag_xyz,0.5773502691896257,0.5773502691896257,-0.5773502691896257,230,229.8406229388455,True,0.44890746667743264,282.1593770611545,0.557654944201052,0.5572685206960736,1.012274735307566,0.00676206428380699,0.012274735307566065,1.0115732858623736,0.1878237871184063,0.4333864177825677,3085.5691747811793,3.7666062867630132,2.7666062867630132,3.9595192691362863e-07,3.0442912970016156e-07,474360.07846320554,616970.4827635837
1.1111111111111112,diag_xyz_ppp,74,74,74,330,330,330,128.17175976009693,1.0013418731257573,diag_xyz,0.5773502691896257,0.5773502691896257,0.5773502691896257,230,229.8406229388455,True,0.44890746667743264,282.1593770611545,0.557654944201052,0.5572685206960736,1.012274735307566,0.00676206428380699,0.012274735307566065,1.0115732858623736,0.1878237871184063,0.4333864177825677,3085.5691747811793,3.7666062867630132,2.7666062867630132,3.9595192691362863e-07,3.0442912970016156e-07,474360.07846320554,616970.4827635837
1.2222222222222223,axis_x,128,0,0,384,256,256,128.0,1.0,axis,1.0,0.0,0.0,232,232.25987659837625,True,0.4536325714812036,279.74012340162375,0.5511068113643132,0.5517241379310345,0.9999999999999998,-1.1102230246251565e-16,-2.220446049250313e-16,1.0011201577516216,0.08472900979249996,0.2910824793636676,1388.2000964403194,1.0,0.0,2.2612966590638762e-07,1.6063771490231737e-07,374692.1459989942,527454.0281155211
1.2222222222222223,axis_y,0,128,0,256,384,256,128.0,1.0,axis,0.0,1.0,0.0,232,232.25987659837625,True,0.4536325714812036,279.74012340162375,0.5511068113643132,0.5517241379310345,0.9999999999999998,-1.1102230246251565e-16,-2.220446049250313e-16,1.0011201577516216,0.08472900979249996,0.2910824793636676,1388.2000964403194,1.0,0.0,2.2612966590638762e-07,1.6063771490231737e-07,374692.1459989942,527454.0281155211
1.2222222222222223,axis_z,0,0,128,256,256,384,128.0,1.0,axis,0.0,0.0,1.0,232,232.25987659837625,True,0.4536325714812036,279.74012340162375,0.5511068113643132,0.5517241379310345,0.9999999999999998,-1.1102230246251565e-16,-2.220446049250313e-16,1.0011201577516216,0.08472900979249996,0.2910824793636676,1388.2000964403194,1.0,0.0,2.2612966590638762e-07,1.6063771490231737e-07,374692.1459989942,527454.0281155211
1.2222222222222223,axis_nx,-128,0,0,128,256,256,128.0,1.0,axis,-1.0,0.0,0.0,232,232.25987659837625,True,0.4536325714812036,279.74012340162375,0.5511068113643132,0.5517241379310345,0.9999999999999998,-1.1102230246251565e-16,-2.220446049250313e-16,1.0011201577516216,0.08472900979249996,0.2910824793636676,1388.2000964403194,1.0,0.0,2.2612966590638762e-07,1.6063771490231737e-07,374692.1459989942,527454.0281155211
1.2222222222222223,axis_ny,0,-128,0,256,128,256,128.0,1.0,axis,0.0,-1.0,0.0,232,232.25987659837625,True,0.4536325714812036,279.74012340162375,0.5511068113643132,0.5517241379310345,0.9999999999999998,-1.1102230246251565e-16,-2.220446049250313e-16,1.0011201577516216,0.08472900979249996,0.2910824793636676,1388.2000964403194,1.0,0.0,2.2612966590638762e-07,1.6063771490231737e-07,374692.1459989942,527454.0281155211
1.2222222222222223,axis_nz,0,0,-128,256,256,128,128.0,1.0,axis,0.0,0.0,-1.0,232,232.25987659837625,True,0.4536325714812036,279.74012340162375,0.5511068113643132,0.5517241379310345,0.9999999999999998,-1.1102230246251565e-16,-2.220446049250313e-16,1.0011201577516216,0.08472900979249996,0.2910824793636676,1388.2000964403194,1.0,0.0,2.2612966590638762e-07,1.6063771490231737e-07,374692.1459989942,527454.0281155211
1.2222222222222223,diag_xy_mm,-91,-91,0,165,165,256,128.69343417595164,1.0054174544996222,diag_xy,-0.7071067811865476,-0.7071067811865476,0.0,232,232.04134172229038,True,0.4532057455513484,279.9586582777096,0.5546142477057961,0.5547130783446191,1.006364349467574,0.0035074363414828724,0.006364349467574026,1.0065436806548955,0.15702532540221611,0.39626421160914355,2600.6534393115026,1.8733995523989708,0.8733995523989708,1.0220441442873455e-07,8.501177945441752e-08,1536384.962233772,1847100.7948541008
1.2222222222222223,diag_xy_mp,-91,91,0,165,347,256,128.69343417595164,1.0054174544996222,diag_xy,-0.7071067811865476,0.7071067811865476,0.0,232,232.04134172229038,True,0.4532057455513484,279.9586582777096,0.5546142477057961,0.5547130783446191,1.006364349467574,0.0035074363414828724,0.006364349467574026,1.0065436806548955,0.15702532540221611,0.39626421160914355,2600.6534393115026,1.8733995523989708,0.8733995523989708,1.0220441442873455e-07,8.501177945441752e-08,1536384.962233772,1847100.7948541008
1.2222222222222223,diag_xy_pm,91,-91,0,347,165,256,128.69343417595164,1.0054174544996222,diag_xy,0.7071067811865476,-0.7071067811865476,0.0,232,232.04134172229038,True,0.4532057455513484,279.9586582777096,0.5546142477057961,0.5547130783446191,1.006364349467574,0.0035074363414828724,0.006364349467574026,1.0065436806548955,0.15702532540221611,0.39626421160914355,2600.6534393115026,1.8733995523989708,0.8733995523989708,1.0220441442873455e-07,8.501177945441752e-08,1536384.962233772,1847100.7948541008
1.2222222222222223,diag_xy_pp,91,91,0,347,347,256,128.69343417595164,1.0054174544996222,diag_xy,0.7071067811865476,0.7071067811865476,0.0,232,232.04134172229038,True,0.4532057455513484,279.9586582777096,0.5546142477057961,0.5547130783446191,1.006364349467574,0.0035074363414828724,0.006364349467574026,1.0065436806548955,0.15702532540221611,0.39626421160914355,2600.6534393115026,1.8733995523989708,0.8733995523989708,1.0220441442873455e-07,8.501177945441752e-08,1536384.962233772,1847100.7948541008
1.2222222222222223,diag_xz_mm,-91,0,-91,165,256,165,128.69343417595164,1.0054174544996222,diag_xz,-0.7071067811865476,0.0,-0.7071067811865476,232,232.04134172229038,True,0.4532057455513484,279.9586582777096,0.5546142477057961,0.5547130783446191,1.006364349467574,0.0035074363414828724,0.006364349467574026,1.0065436806548955,0.15702532540221611,0.39626421160914355,2600.6534393115026,1.8733995523989708,0.8733995523989708,1.0220441442873455e-07,8.501177945441752e-08,1536384.962233772,1847100.7948541008
1.2222222222222223,diag_xz_mp,-91,0,91,165,256,347,128.69343417595164,1.0054174544996222,diag_xz,-0.7071067811865476,0.0,0.7071067811865476,232,232.04134172229038,True,0.4532057455513484,279.9586582777096,0.5546142477057961,0.5547130783446191,1.006364349467574,0.0035074363414828724,0.006364349467574026,1.0065436806548955,0.15702532540221611,0.39626421160914355,2600.6534393115026,1.8733995523989708,0.8733995523989708,1.0220441442873455e-07,8.501177945441752e-08,1536384.962233772,1847100.7948541008
1.2222222222222223,diag_xz_pm,91,0,-91,347,256,165,128.69343417595164,1.0054174544996222,diag_xz,0.7071067811865476,0.0,-0.7071067811865476,232,232.04134172229038,True,0.4532057455513484,279.9586582777096,0.5546142477057961,0.5547130783446191,1.006364349467574,0.0035074363414828724,0.006364349467574026,1.0065436806548955,0.15702532540221611,0.39626421160914355,2600.6534393115026,1.8733995523989708,0.8733995523989708,1.0220441442873455e-07,8.501177945441752e-08,1536384.962233772,1847100.7948541008
1.2222222222222223,diag_xz_pp,91,0,91,347,256,347,128.69343417595164,1.0054174544996222,diag_xz,0.7071067811865476,0.0,0.7071067811865476,232,232.04134172229038,True,0.4532057455513484,279.9586582777096,0.5546142477057961,0.5547130783446191,1.006364349467574,0.0035074363414828724,0.006364349467574026,1.0065436806548955,0.15702532540221611,0.39626421160914355,2600.6534393115026,1.8733995523989708,0.8733995523989708,1.0220441442873455e-07,8.501177945441752e-08,1536384.962233772,1847100.7948541008
1.2222222222222223,diag_yz_mm,0,-91,-91,256,165,165,128.69343417595164,1.0054174544996222,diag_yz,0.0,-0.7071067811865476,-0.7071067811865476,232,232.04134172229038,True,0.4532057455513484,279.9586582777096,0.5546142477057961,0.5547130783446191,1.006364349467574,0.0035074363414828724,0.006364349467574026,1.0065436806548955,0.15702532540221611,0.39626421160914355,2600.6534393115026,1.8733995523989708,0.8733995523989708,1.0220441442873455e-07,8.501177945441752e-08,1536384.962233772,1847100.7948541008
1.2222222222222223,diag_yz_mp,0,-91,91,256,165,347,128.69343417595164,1.0054174544996222,diag_yz,0.0,-0.7071067811865476,0.7071067811865476,232,232.04134172229038,True,0.4532057455513484,279.9586582777096,0.5546142477057961,0.5547130783446191,1.006364349467574,0.0035074363414828724,0.006364349467574026,1.0065436806548955,0.15702532540221611,0.39626421160914355,2600.6534393115026,1.8733995523989708,0.8733995523989708,1.0220441442873455e-07,8.501177945441752e-08,1536384.962233772,1847100.7948541008
1.2222222222222223,diag_yz_pm,0,91,-91,256,347,165,128.69343417595164,1.0054174544996222,diag_yz,0.0,0.7071067811865476,-0.7071067811865476,232,232.04134172229038,True,0.4532057455513484,279.9586582777096,0.5546142477057961,0.5547130783446191,1.006364349467574,0.0035074363414828724,0.006364349467574026,1.0065436806548955,0.15702532540221611,0.39626421160914355,2600.6534393115026,1.8733995523989708,0.8733995523989708,1.0220441442873455e-07,8.501177945441752e-08,1536384.962233772,1847100.7948541008
1.2222222222222223,diag_yz_pp,0,91,91,256,347,347,128.69343417595164,1.0054174544996222,diag_yz,0.0,0.7071067811865476,0.7071067811865476,232,232.04134172229038,True,0.4532057455513484,279.9586582777096,0.5546142477057961,0.5547130783446191,1.006364349467574,0.0035074363414828724,0.006364349467574026,1.0065436806548955,0.15702532540221611,0.39626421160914355,2600.6534393115026,1.8733995523989708,0.8733995523989708,1.0220441442873455e-07,8.501177945441752e-08,1536384.962233772,1847100.7948541008
1.2222222222222223,diag_xyz_mmm,-74,-74,-74,182,182,182,128.17175976009693,1.0013418731257573,diag_xyz,-0.5773502691896257,-0.5773502691896257,-0.5773502691896257,230,229.7422936736731,True,0.44871541733139275,282.2577063263269,0.5578936194576025,0.5572685206960736,1.012314868830033,0.006786808093289243,0.012314868830032966,1.0111806081955446,0.26906309789996935,0.5187129243617989,4420.168572300698,3.18410046479256,2.18410046479256,9.778355002779031e-08,8.246259014776403e-08,2751619.2429452706,3262850.432151566
1.2222222222222223,diag_xyz_mmp,-74,-74,74,182,182,330,128.17175976009693,1.0013418731257573,diag_xyz,-0.5773502691896257,-0.5773502691896257,0.5773502691896257,230,229.7422936736731,True,0.44871541733139275,282.2577063263269,0.5578936194576025,0.5572685206960736,1.012314868830033,0.006786808093289243,0.012314868830032966,1.0111806081955446,0.26906309789996935,0.5187129243617989,4420.168572300698,3.18410046479256,2.18410046479256,9.778355002779031e-08,8.246259014776403e-08,2751619.2429452706,3262850.432151566
1.2222222222222223,diag_xyz_mpm,-74,74,-74,182,330,182,128.17175976009693,1.0013418731257573,diag_xyz,-0.5773502691896257,0.5773502691896257,-0.5773502691896257,230,229.7422936736731,True,0.44871541733139275,282.2577063263269,0.5578936194576025,0.5572685206960736,1.012314868830033,0.006786808093289243,0.012314868830032966,1.0111806081955446,0.26906309789996935,0.5187129243617989,4420.168572300698,3.18410046479256,2.18410046479256,9.778355002779031e-08,8.246259014776403e-08,2751619.2429452706,3262850.432151566
1.2222222222222223,diag_xyz_mpp,-74,74,74,182,330,330,128.17175976009693,1.0013418731257573,diag_xyz,-0.5773502691896257,0.5773502691896257,0.5773502691896257,230,229.7422936736731,True,0.44871541733139275,282.2577063263269,0.5578936194576025,0.5572685206960736,1.012314868830033,0.006786808093289243,0.012314868830032966,1.0111806081955446,0.26906309789996935,0.5187129243617989,4420.168572300698,3.18410046479256,2.18410046479256,9.778355002779031e-08,8.246259014776403e-08,2751619.2429452706,3262850.432151566
1.2222222222222223,diag_xyz_pmm,74,-74,-74,330,182,182,128.17175976009693,1.0013418731257573,diag_xyz,0.5773502691896257,-0.5773502691896257,-0.5773502691896257,230,229.7422936736731,True,0.44871541733139275,282.2577063263269,0.5578936194576025,0.5572685206960736,1.012314868830033,0.006786808093289243,0.012314868830032966,1.0111806081955446,0.26906309789996935,0.5187129243617989,4420.168572300698,3.18410046479256,2.18410046479256,9.778355002779031e-08,8.246259014776403e-08,2751619.2429452706,3262850.432151566
1.2222222222222223,diag_xyz_pmp,74,-74,74,330,182,330,128.17175976009693,1.0013418731257573,diag_xyz,0.5773502691896257,-0.5773502691896257,0.5773502691896257,230,229.7422936736731,True,0.44871541733139275,282.2577063263269,0.5578936194576025,0.5572685206960736,1.012314868830033,0.006786808093289243,0.012314868830032966,1.0111806081955446,0.26906309789996935,0.5187129243617989,4420.168572300698,3.18410046479256,2.18410046479256,9.778355002779031e-08,8.246259014776403e-08,2751619.2429452706,3262850.432151566
1.2222222222222223,diag_xyz_ppm,74,74,-74,330,330,182,128.17175976009693,1.0013418731257573,diag_xyz,0.5773502691896257,0.5773502691896257,-0.5773502691896257,230,229.7422936736731,True,0.44871541733139275,282.2577063263269,0.5578936194576025,0.5572685206960736,1.012314868830033,0.006786808093289243,0.012314868830032966,1.0111806081955446,0.26906309789996935,0.5187129243617989,4420.168572300698,3.18410046479256,2.18410046479256,9.778355002779031e-08,8.246259014776403e-08,2751619.2429452706,3262850.432151566
1.2222222222222223,diag_xyz_ppp,74,74,74,330,330,330,128.17175976009693,1.0013418731257573,diag_xyz,0.5773502691896257,0.5773502691896257,0.5773502691896257,230,229.7422936736731,True,0.44871541733139275,282.2577063263269,0.5578936194576025,0.5572685206960736,1.012314868830033,0.006786808093289243,0.012314868830032966,1.0111806081955446,0.26906309789996935,0.5187129243617989,4420.168572300698,3.18410046479256,2.18410046479256,9.778355002779031e-08,8.246259014776403e-08,2751619.2429452706,3262850.432151566
1.3333333333333333,axis_x,128,0,0,384,256,256,128.0,1.0,axis,1.0,0.0,0.0,232,232.16701191577076,True,0.45345119514798976,279.8329880842292,0.5513272490513763,0.5517241379310345,0.9999999999999998,-1.1102230246251565e-16,-2.220446049250313e-16,1.0007198789472875,0.13619080548094364,0.36904038462063155,2231.3501569997807,1.0,0.0,9.093550375217752e-08,7.286641494985152e-08,1497663.7271631372,1869047.7029050153
1.3333333333333333,axis_y,0,128,0,256,384,256,128.0,1.0,axis,0.0,1.0,0.0,232,232.16701191577076,True,0.45345119514798976,279.8329880842292,0.5513272490513763,0.5517241379310345,0.9999999999999998,-1.1102230246251565e-16,-2.220446049250313e-16,1.0007198789472875,0.13619080548094364,0.36904038462063155,2231.3501569997807,1.0,0.0,9.093550375217752e-08,7.286641494985152e-08,1497663.7271631372,1869047.7029050153
1.3333333333333333,axis_z,0,0,128,256,256,384,128.0,1.0,axis,0.0,0.0,1.0,232,232.16701191577076,True,0.45345119514798976,279.8329880842292,0.5513272490513763,0.5517241379310345,0.9999999999999998,-1.1102230246251565e-16,-2.220446049250313e-16,1.0007198789472875,0.13619080548094364,0.36904038462063155,2231.3501569997807,1.0,0.0,9.093550375217752e-08,7.286641494985152e-08,1497663.7271631372,1869047.7029050153
1.3333333333333333,axis_nx,-128,0,0,128,256,256,128.0,1.0,axis,-1.0,0.0,0.0,232,232.16701191577076,True,0.45345119514798976,279.8329880842292,0.5513272490513763,0.5517241379310345,0.9999999999999998,-1.1102230246251565e-16,-2.220446049250313e-16,1.0007198789472875,0.13619080548094364,0.36904038462063155,2231.3501569997807,1.0,0.0,9.093550375217752e-08,7.286641494985152e-08,1497663.7271631372,1869047.7029050153
1.3333333333333333,axis_ny,0,-128,0,256,128,256,128.0,1.0,axis,0.0,-1.0,0.0,232,232.16701191577076,True,0.45345119514798976,279.8329880842292,0.5513272490513763,0.5517241379310345,0.9999999999999998,-1.1102230246251565e-16,-2.220446049250313e-16,1.0007198789472875,0.13619080548094364,0.36904038462063155,2231.3501569997807,1.0,0.0,9.093550375217752e-08,7.286641494985152e-08,1497663.7271631372,1869047.7029050153
1.3333333333333333,axis_nz,0,0,-128,256,256,128,128.0,1.0,axis,0.0,0.0,-1.0,232,232.16701191577076,True,0.45345119514798976,279.8329880842292,0.5513272490513763,0.5517241379310345,0.9999999999999998,-1.1102230246251565e-16,-2.220446049250313e-16,1.0007198789472875,0.13619080548094364,0.36904038462063155,2231.3501569997807,1.0,0.0,9.093550375217752e-08,7.286641494985152e-08,1497663.7271631372,1869047.7029050153
1.3333333333333333,diag_xy_mm,-91,-91,0,165,165,256,128.69343417595164,1.0054174544996222,diag_xy,-0.7071067811865476,-0.7071067811865476,0.0,232,231.93413532947233,True,0.45299635806537564,280.0658646705277,0.5548706057999488,0.5547130783446191,1.0064269574099034,0.0035433567485724238,0.0064269574099034,1.006141233358352,0.2404911770471343,0.49039899780396606,3983.0148742546376,1.78502457884517,0.78502457884517,2.8715540865336353e-08,3.0091772662355e-08,8374948.54005834,7991924.561758713
1.3333333333333333,diag_xy_mp,-91,91,0,165,347,256,128.69343417595164,1.0054174544996222,diag_xy,-0.7071067811865476,0.7071067811865476,0.0,232,231.93413532947233,True,0.45299635806537564,280.0658646705277,0.5548706057999488,0.5547130783446191,1.0064269574099034,0.0035433567485724238,0.0064269574099034,1.006141233358352,0.2404911770471343,0.49039899780396606,3983.0148742546376,1.78502457884517,0.78502457884517,2.8715540865336353e-08,3.0091772662355e-08,8374948.54005834,7991924.561758713
1.3333333333333333,diag_xy_pm,91,-91,0,347,165,256,128.69343417595164,1.0054174544996222,diag_xy,0.7071067811865476,-0.7071067811865476,0.0,232,231.93413532947233,True,0.45299635806537564,280.0658646705277,0.5548706057999488,0.5547130783446191,1.0064269574099034,0.0035433567485724238,0.0064269574099034,1.006141233358352,0.2404911770471343,0.49039899780396606,3983.0148742546376,1.78502457884517,0.78502457884517,2.8715540865336353e-08,3.0091772662355e-08,8374948.54005834,7991924.561758713
1.3333333333333333,diag_xy_pp,91,91,0,347,347,256,128.69343417595164,1.0054174544996222,diag_xy,0.7071067811865476,0.7071067811865476,0.0,232,231.93413532947233,True,0.45299635806537564,280.0658646705277,0.5548706057999488,0.5547130783446191,1.0064269574099034,0.0035433567485724238,0.0064269574099034,1.006141233358352,0.2404911770471343,0.49039899780396606,3983.0148742546376,1.78502457884517,0.78502457884517,2.8715540865336353e-08,3.0091772662355e-08,8374948.54005834,7991924.561758713
1.3333333333333333,diag_xz_mm,-91,0,-91,165,256,165,128.69343417595164,1.0054174544996222,diag_xz,-0.7071067811865476,0.0,-0.7071067811865476,232,231.93413532947233,True,0.45299635806537564,280.0658646705277,0.5548706057999488,0.5547130783446191,1.0064269574099034,0.0035433567485724238,0.0064269574099034,1.006141233358352,0.2404911770471343,0.49039899780396606,3983.0148742546376,1.78502457884517,0.78502457884517,2.8715540865336353e-08,3.0091772662355e-08,8374948.54005834,7991924.561758713
1.3333333333333333,diag_xz_mp,-91,0,91,165,256,347,128.69343417595164,1.0054174544996222,diag_xz,-0.7071067811865476,0.0,0.7071067811865476,232,231.93413532947233,True,0.45299635806537564,280.0658646705277,0.5548706057999488,0.5547130783446191,1.0064269574099034,0.0035433567485724238,0.0064269574099034,1.006141233358352,0.2404911770471343,0.49039899780396606,3983.0148742546376,1.78502457884517,0.78502457884517,2.8715540865336353e-08,3.0091772662355e-08,8374948.54005834,7991924.561758713
1.3333333333333333,diag_xz_pm,91,0,-91,347,256,165,128.69343417595164,1.0054174544996222,diag_xz,0.7071067811865476,0.0,-0.7071067811865476,232,231.93413532947233,True,0.45299635806537564,280.0658646705277,0.5548706057999488,0.5547130783446191,1.0064269574099034,0.0035433567485724238,0.0064269574099034,1.006141233358352,0.2404911770471343,0.49039899780396606,3983.0148742546376,1.78502457884517,0.78502457884517,2.8715540865336353e-08,3.0091772662355e-08,8374948.54005834,7991924.561758713
1.3333333333333333,diag_xz_pp,91,0,91,347,256,347,128.69343417595164,1.0054174544996222,diag_xz,0.7071067811865476,0.0,0.7071067811865476,232,231.93413532947233,True,0.45299635806537564,280.0658646705277,0.5548706057999488,0.5547130783446191,1.0064269574099034,0.0035433567485724238,0.0064269574099034,1.006141233358352,0.2404911770471343,0.49039899780396606,3983.0148742546376,1.78502457884517,0.78502457884517,2.8715540865336353e-08,3.0091772662355e-08,8374948.54005834,7991924.561758713
1.3333333333333333,diag_yz_mm,0,-91,-91,256,165,165,128.69343417595164,1.0054174544996222,diag_yz,0.0,-0.7071067811865476,-0.7071067811865476,232,231.93413532947233,True,0.45299635806537564,280.0658646705277,0.5548706057999488,0.5547130783446191,1.0064269574099034,0.0035433567485724238,0.0064269574099034,1.006141233358352,0.2404911770471343,0.49039899780396606,3983.0148742546376,1.78502457884517,0.78502457884517,2.8715540865336353e-08,3.0091772662355e-08,8374948.54005834,7991924.561758713
1.3333333333333333,diag_yz_mp,0,-91,91,256,165,347,128.69343417595164,1.0054174544996222,diag_yz,0.0,-0.7071067811865476,0.7071067811865476,232,231.93413532947233,True,0.45299635806537564,280.0658646705277,0.5548706057999488,0.5547130783446191,1.0064269574099034,0.0035433567485724238,0.0064269574099034,1.006141233358352,0.2404911770471343,0.49039899780396606,3983.0148742546376,1.78502457884517,0.78502457884517,2.8715540865336353e-08,3.0091772662355e-08,8374948.54005834,7991924.561758713
1.3333333333333333,diag_yz_pm,0,91,-91,256,347,165,128.69343417595164,1.0054174544996222,diag_yz,0.0,0.7071067811865476,-0.7071067811865476,232,231.93413532947233,True,0.45299635806537564,280.0658646705277,0.5548706057999488,0.5547130783446191,1.0064269574099034,0.0035433567485724238,0.0064269574099034,1.006141233358352,0.2404911770471343,0.49039899780396606,3983.0148742546376,1.78502457884517,0.78502457884517,2.8715540865336353e-08,3.0091772662355e-08,8374948.54005834,7991924.561758713
