# producer=CAELIX
# when=2026-02-13T00:14:54
# cwd=
# python=
# command= /core.py --out _Output/06_relativity/06A_oscillator_phase_drift_lensing/20260213_001453 --oscillator --traffic-mode telegraph --n 512 --traffic-iters 1 --traffic-c2 0.31 --traffic-dt 1.0 --traffic-gamma 0.001 --traffic-decay 0.0 --osc-mass-iters 220512 --osc-mass-inject 2.0 --osc-steps 4000 --osc-burn 800 --osc-warm 400 --osc-sample-every 1 --osc-omega 0.15 --osc-amp 25.0 --osc-r-near 16 --osc-r-far 160 --osc-lens --osc-ray-count 128 --osc-ray-step 0.75 --osc-ray-max 640
# run_id=20260213_001453
# experiment=06A_oscillator_phase_drift_lensing
# artefact=oscillator_phase_drift
# n=512
# seed=6174
# traffic_mode=telegraph
# traffic_c2=0.31
# traffic_gamma=0.001
# traffic_dt=1.0
# traffic_decay=0.0
# mass_iters=220512
# mass_inject=2.0
# mass_amp=1.0
# mass_boundary=zero
# mass_sponge_width=0
# mass_sponge_strength=0.0
# axis=x
# r_near=16
# r_far=160
# omega=0.15
# drive_amp=25.0
# steps=4000
# burn=800
# warm=400
# demod_window=256
# series_every=1
# artefact=oscillator_phase_series
t,phi_near_ac,phi_far_ac
3683,-8.629700660705566,-8.13656234741211
3684,-5.713711738586426,-5.238955020904541
3685,-2.6796646118164062,-2.223292350769043
3686,0.4038265645503998,0.8406592011451721
3687,3.469148874282837,3.8856706619262695
3688,6.447291851043701,6.844080924987793
3689,9.270055770874023,9.648193359375
3690,11.874918937683105,12.235633850097656
3691,14.20348834991455,14.548967361450195
3692,16.20269012451172,16.534971237182617
3693,17.828214645385742,18.14859962463379
3694,19.04412841796875,19.355205535888672
3695,19.822599411010742,20.127635955810547
3696,20.145301818847656,20.446605682373047
3697,20.00535011291504,20.30561637878418
3698,19.407123565673828,19.709184646606445
3699,18.363975524902344,18.66952896118164
3700,16.897693634033203,17.20972442626953
3701,15.04118537902832,15.36402702331543
3702,12.8378267288208,13.173396110534668
3703,10.336864471435547,10.686321258544922
3704,7.593613147735596,7.959523677825928
3705,4.669633865356445,5.053481101989746
3706,1.6306606531143188,2.0336525440216064
3707,-1.4547449350357056,-1.031558871269226
3708,-4.517479419708252,-4.074526309967041
3709,-7.488685131072998,-7.026397228240967
3710,-10.301523208618164,-9.821224212646484
3711,-12.892837524414062,-12.395464897155762
3712,-15.204318046569824,-14.69001293182373
3713,-17.184457778930664,-16.655685424804688
3714,-18.788602828979492,-18.247642517089844
3715,-19.980979919433594,-19.429880142211914
3716,-20.734712600708008,-20.176694869995117
3717,-21.032196044921875,-20.469289779663086
3718,-20.867599487304688,-20.302804946899414
3719,-20.244277954101562,-19.68183135986328
3720,-19.17603302001953,-18.619220733642578
3721,-17.687292098999023,-17.13922691345215
3722,-15.81074333190918,-15.273466110229492
3723,-13.589556694030762,-13.06458568572998
3724,-11.073761940002441,-10.564018249511719
3725,-8.318299293518066,-7.826007843017578
3726,-5.385283470153809,-4.9108500480651855
3727,-2.341362953186035,-1.8855915069580078
3728,0.7449096441268921,1.1812270879745483
3729,3.8046071529388428,4.221563339233398
3730,6.768825531005859,7.166585445404053
3731,9.57079792022705,9.950030326843262
3732,12.147997856140137,12.50974178314209
3733,14.442349433898926,14.788619041442871
3734,16.402652740478516,16.735614776611328
3735,17.98483657836914,18.30512237548828
3736,19.153301239013672,19.463329315185547
3737,19.881858825683594,20.18608856201172
3738,20.15290069580078,20.454408645629883
3739,19.96110725402832,20.26222038269043
3740,19.3118953704834,19.615720748901367
3741,18.219146728515625,18.528430938720703
3742,16.70749855041504,17.023874282836914
3743,14.810399055480957,15.13695240020752
3744,12.570273399353027,12.911288261413574
3745,10.038473129272461,10.395684242248535
3746,7.271592140197754,7.644906044006348
3747,4.330933094024658,4.722374439239502
3748,1.2826138734817505,1.694959282875061
3749,-1.803951621055603,-1.3716243505477905
3750,-4.859074592590332,-4.408003807067871
3751,-7.814894199371338,-7.344836711883545
3752,-10.6056547164917,-10.11763858795166
3753,-13.168633460998535,-12.663023948669434
3754,-15.44544792175293,-14.923788070678711
3755,-17.385005950927734,-16.85015296936035
3756,-18.944215774536133,-18.398374557495117
3757,-20.087383270263672,-19.53375244140625
3758,-20.789127349853516,-20.229393005371094
3759,-21.034215927124023,-20.47114372253418
3760,-20.81693458557129,-20.254976272583008
3761,-20.14227867126465,-19.583139419555664
3762,-19.02467918395996,-18.471405029296875
3763,-17.489322662353516,-16.94545555114746
3764,-15.571636199951172,-15.039379119873047
3765,-13.313828468322754,-12.796286582946777
3766,-10.766448974609375,-10.264606475830078
3767,-7.987547874450684,-7.502057075500488
3768,-5.039053916931152,-4.572479248046875
3769,-1.986916422843933,-1.5405983924865723
3770,1.0998814105987549,1.5259935855865479
3771,4.1519904136657715,4.558359622955322
3772,7.101190567016602,7.488200664520264
3773,9.881586074829102,10.24882698059082
3774,12.430426597595215,12.778276443481445
3775,14.689678192138672,15.02132511138916
3776,16.608909606933594,16.927978515625
3777,18.145904541015625,18.45414924621582
3778,19.265806198120117,19.565074920654297
3779,19.943220138549805,20.2358341217041
3780,20.163087844848633,20.45174217224121
3781,19.9197940826416,20.208581924438477
3782,19.219039916992188,19.51138687133789
3783,18.077411651611328,18.375408172607422
3784,16.520286560058594,16.826839447021484
3785,14.582056999206543,14.899807929992676
3786,12.306053161621094,12.636662483215332
3787,9.744223594665527,10.089924812316895
3788,6.954482078552246,7.3174028396606445
3789,3.998124837875366,4.3796210289001465
3790,0.9414905309677124,1.3420367240905762
3791,-2.1453747749328613,-1.7253867387771606
3792,-5.193063259124756,-4.752991199493408
3793,-8.133877754211426,-7.674983024597168
3794,-10.901947975158691,-10.426006317138672
3795,-13.434917449951172,-12.942760467529297
3796,-15.675841331481934,-15.168407440185547
3797,-17.574312210083008,-17.053552627563477
3798,-19.087810516357422,-18.55743980407715
3799,-20.182191848754883,-19.64449119567871
3800,-20.832277297973633,-20.288742065429688
3801,-21.024017333984375,-20.47832679748535
3802,-20.75351905822754,-20.208450317382812
3803,-20.026390075683594,-19.483753204345703
3804,-18.859073638916016,-18.321847915649414
3805,-17.27736473083496,-16.749465942382812
3806,-15.316666603088379,-14.801175117492676
3807,-13.021480560302734,-12.519639015197754
3808,-10.443370819091797,-9.956350326538086
3809,-7.6409592628479,-7.17003870010376
3810,-4.676509857177734,-4.223717212677002
3811,-1.6155850887298584,-1.1827685832977295
3812,1.4715029001235962,1.8853267431259155
3813,4.515242099761963,4.911604881286621
3814,7.448915481567383,7.827603816986084
3815,10.207063674926758,10.567411422729492
3816,12.727154731750488,13.070558547973633
3817,14.95154094696045,15.280426025390625
3818,16.83010482788086,17.146028518676758
3819,18.3215274810791,18.626754760742188
3820,19.39267921447754,19.6897029876709
3821,20.01936149597168,20.310327529907227
3822,20.187156677246094,20.47383689880371
3823,19.89151954650879,20.1767578125
3824,19.13896942138672,19.427839279174805
3825,17.9475154876709,18.243154525756836
3826,16.344371795654297,16.648521423339844
3827,14.365201950073242,14.680074691772461
3828,12.054296493530273,12.381373405456543
3829,9.463382720947266,9.804951667785645
3830,6.650798320770264,7.008724212646484
3831,3.6794064044952393,4.054571151733398
3832,0.6153286695480347,1.0089600086212158
3833,-2.4723846912384033,-2.059128522872925
3834,-5.514113903045654,-5.080356121063232
3835,-8.441269874572754,-7.987832069396973
3836,-11.187828063964844,-10.716882705688477
3837,-13.692523956298828,-13.205304145812988
3838,-15.899413108825684,-15.395807266235352
3839,-17.758399963378906,-17.240388870239258
3840,-19.22753143310547,-18.699913024902344
3841,-20.274520874023438,-19.739408493041992
3842,-20.8756160736084,-20.333887100219727
3843,-21.01656150817871,-20.47211265563965
3844,-20.694456100463867,-20.15207290649414
3845,-19.916913986206055,-19.37968635559082
3846,-18.70203399658203,-18.170873641967773
3847,-17.077001571655273,-16.553800582885742
3848,-15.077045440673828,-14.565736770629883
3849,-12.747179985046387,-12.250739097595215
3850,-10.140629768371582,-9.66024112701416
3851,-7.316364765167236,-6.85209846496582
3852,-4.337250232696533,-3.891096830368042
3853,-1.2692639827728271,-0.8443697690963745
3854,1.8172770738601685,2.2221827507019043
3855,4.852616786956787,5.240031719207764
3856,7.770846843719482,8.139419555664062
3857,10.506307601928711,10.854879379272461
3858,12.99619197845459,13.326441764831543
3859,15.184150695800781,15.499314308166504
3860,17.02073860168457,17.324052810668945
3861,18.465391159057617,18.758682250976562
3862,19.486371994018555,19.772171020507812
3863,20.061336517333984,20.341646194458008
3864,20.176904678344727,20.453269958496094
3865,19.82889175415039,20.106834411621094
3866,19.025964736938477,19.309206008911133
3867,17.78713035583496,18.07606315612793
3868,16.139450073242188,16.43730926513672
3869,14.119338989257812,14.430023193359375
3870,11.771759986877441,12.09812068939209
3871,9.15041732788086,9.493718147277832
3872,6.31512975692749,6.6759352684021
3873,3.329310655593872,3.709193468093872
3874,0.2593607008457184,0.6588325500488281
3875,-2.8268239498138428,-2.4069979190826416
3876,-5.859333038330078,-5.418884754180908
3877,-8.769295692443848,-8.309173583984375
3878,-11.4912109375,-11.012345314025879
3879,-13.96382999420166,-13.468442916870117
3880,-16.133220672607422,-15.622471809387207
3881,-17.950681686401367,-17.426362991333008
3882,-19.374027252197266,-18.839685440063477
3883,-20.371381759643555,-19.828868865966797
3884,-20.920324325561523,-20.37291717529297
3885,-21.008800506591797,-20.4603214263916
3886,-20.634836196899414,-20.0866756439209
3887,-19.807056427001953,-19.26141929626465
3888,-18.544750213623047,-18.00550079345703
3889,-16.87544059753418,-16.345808029174805
3890,-14.83638858795166,-14.317628860473633
3891,-12.473590850830078,-11.967371940612793
3892,-9.839632034301758,-9.350139617919922
3893,-6.994348049163818,-6.524721145629883
3894,-4.002129554748535,-3.551135778427124
3895,-0.9294700622558594,-0.49564698338508606
3896,2.1548378467559814,2.5692055225372314
3897,5.181028366088867,5.574633598327637
3898,8.080951690673828,8.455926895141602
3899,10.789597511291504,11.148226737976074
3900,13.246625900268555,13.589722633361816
3901,15.397320747375488,15.725079536437988
3902,17.1927433013916,17.507333755493164
3903,18.591796875,18.896831512451172
3904,19.56314468383789,19.86137580871582
3905,20.08624839782715,20.379680633544922
3906,20.1495361328125,20.441082000732422
3907,19.74968719482422,20.043617248535156
3908,18.89623260498047,19.19483184814453
3909,17.609695434570312,17.91404914855957
3910,15.917864799499512,16.231531143188477
3911,13.8580322265625,14.185294151306152
3912,11.477368354797363,11.82010555267334
3913,8.83027458190918,9.188277244567871
3914,5.974994659423828,6.349915027618408
3915,2.974925994873047,3.369580030441284
3916,-0.1014077365398407,0.3134119212627411
3917,-3.1854605674743652,-2.7503557205200195
3918,-6.208120822906494,-5.7525410652160645
3919,-9.100635528564453,-8.625871658325195
3920,-11.798100471496582,-11.305981636047363
3921,-14.240347862243652,-13.732040405273438
3922,-16.373559951782227,-15.849649429321289
3923,-18.149364471435547,-17.611785888671875
3924,-19.52676773071289,-18.97886848449707
3925,-20.475082397460938,-19.920257568359375
3926,-20.9730281829834,-20.41400146484375
3927,-21.01001739501953,-20.449098587036133
3928,-20.585357666015625,-20.02579689025879
3929,-19.707870483398438,-19.152544021606445
3930,-18.397502899169922,-17.848276138305664
3931,-16.683481216430664,-16.14336395263672
3932,-14.604706764221191,-14.076888084411621
3933,-12.20860481262207,-11.694934844970703
3934,-9.54771614074707,-9.0496826171875
3935,-6.681334495544434,-6.200052261352539
3936,-3.674776077270508,-3.211702346801758
3937,-0.5960557460784912,-0.15314099192619324
3938,2.4857265949249268,2.9090681076049805
3939,5.502283096313477,5.907203197479248
3940,8.385632514953613,8.771595001220703
3941,11.07056713104248,11.438567161560059
3942,13.497760772705078,13.848954200744629
3943,15.61197566986084,15.947067260742188
3944,17.365034103393555,17.687232971191406
3945,18.718172073364258,19.031335830688477
3946,19.641183853149414,19.947647094726562
3947,20.113744735717773,20.415437698364258
3948,20.12457847595215,20.424663543701172
3949,19.673402786254883,19.975374221801758
3950,18.771018981933594,19.078184127807617
3951,17.43673324584961,17.752666473388672
3952,15.700770378112793,16.027633666992188
3953,13.602800369262695,13.942527770996094
3954,11.19005012512207,11.544604301452637
3955,8.516502380371094,8.887300491333008
3956,5.641061305999756,6.030837535858154
3957,2.6291017532348633,3.03853702545166
3958,-0.4511115252971649,-0.023106643930077553
3959,-3.531362771987915,-3.0835459232330322
3960,-6.542418956756592,-6.07465934753418
3961,-9.416396141052246,-8.930438995361328
3962,-12.08859920501709,-11.58468246459961
3963,-14.499541282653809,-13.977937698364258
3964,-16.595046997070312,-16.058151245117188
3965,-18.326923370361328,-17.777544021606445
3966,-19.656984329223633,-19.096960067749023
3967,-20.556406021118164,-19.987586975097656
3968,-21.004222869873047,-20.429800033569336
3969,-20.989274978637695,-20.413480758666992
3970,-20.51220703125,-19.938209533691406
3971,-19.584678649902344,-19.015226364135742
3972,-18.22760772705078,-17.665754318237305
3973,-16.471275329589844,-15.919175148010254
3974,-14.354522705078125,-13.81544303894043
3975,-11.924622535705566,-11.401952743530273
3976,-9.236494064331055,-8.7320556640625
3977,-6.350636005401611,-5.866668224334717
3978,-3.332493782043457,-2.869638442993164
3979,-0.2496836930513382,0.19224922358989716
3980,2.8293275833129883,3.2489657402038574
3981,5.835424423217773,6.232677459716797
3982,8.700843811035156,9.076925277709961
3983,11.360719680786133,11.717238426208496
3984,13.755810737609863,14.094921112060547
3985,15.83263874053955,16.15608024597168
3986,17.543603897094727,17.853757858276367
3987,18.850500106811523,19.150497436523438
3988,19.724790573120117,20.01727867126465
3989,20.1462345123291,20.43442726135254
3990,20.104610443115234,20.392627716064453
3991,19.602008819580078,19.89234733581543
3992,18.65019416809082,18.94434356689453
3993,17.26909828186035,17.571346282958984
3994,15.48989486694336,15.805018424987793
3995,13.353408813476562,13.682994842529297
3996,10.907973289489746,11.252986907958984
3997,8.208380699157715,8.570732116699219
3998,5.314793586730957,5.695530414581299
3999,2.292581081390381,2.692319869995117
4000,-0.7918515801429749,-0.37107837200164795
4001,-3.869394540786743,-3.426326274871826
4002,-6.868168830871582,-6.40480375289917
4003,-9.721823692321777,-9.240067481994629
4004,-12.367732048034668,-11.867459297180176
4005,-14.745862007141113,-14.22780990600586
4006,-16.80246925354004,-16.269046783447266
4007,-18.490798950195312,-17.944799423217773
4008,-19.773900985717773,-19.21844482421875
4009,-20.622638702392578,-20.0611515045166
4010,-21.0172119140625,-20.452505111694336
4011,-20.950307846069336,-20.384723663330078
4012,-20.422420501708984,-19.859189987182617
4013,-19.44462776184082,-18.887592315673828
4014,-18.04034423828125,-17.49232292175293
4015,-16.24134063720703,-15.703959465026855
4016,-14.08752727508545,-13.562952995300293
4017,-11.62608814239502,-11.117773056030273
4018,-8.912564277648926,-8.423213958740234
4019,-6.009069442749023,-5.539554119110107
4020,-2.980630874633789,-2.5314738750457764
4021,0.10449108481407166,0.5331012010574341
4022,3.17763614654541,3.585785150527954
4023,6.170835018157959,6.55771541595459
4024,9.016070365905762,9.38232707977295
4025,11.648426055908203,11.997035026550293
4026,14.00882339477539,14.341886520385742
4027,16.045114517211914,16.363725662231445
4028,17.71212387084961,18.018325805664062
4029,18.972131729125977,19.269113540649414
4030,19.796247482299805,20.08686065673828
4031,20.165674209594727,20.45219612121582
4032,20.072317123413086,20.35795021057129
4033,19.51909828186035,19.807024002075195
4034,18.518871307373047,18.811185836791992
4035,17.09250831604004,17.391815185546875
4036,15.271773338317871,15.581908226013184
4037,13.099148750305176,13.423206329345703
4038,10.623015403747559,10.96272087097168
4039,7.898385524749756,8.255871772766113
4040,4.9866180419921875,5.363381862640381
4041,1.9527636766433716,2.3500614166259766
4042,-1.1350139379501343,-0.7156053185462952
4043,-4.2068867683410645,-3.765463352203369
4044,-7.192971706390381,-6.730108737945557
4045,-10.026350021362305,-9.544384002685547
4046,-12.645020484924316,-12.146133422851562
4047,-14.990203857421875,-14.473429679870605
4048,-17.00755500793457,-16.4752140045166
4049,-18.651636123657227,-18.10803985595703
4050,-19.8861026763916,-19.334213256835938
4051,-20.683414459228516,-20.12661361694336
4052,-21.027280807495117,-20.46645736694336
4053,-20.90976333618164,-20.346654891967773
4054,-20.331436157226562,-19.770418167114258
4055,-19.305587768554688,-18.750165939331055
4056,-17.85565185546875,-17.30983543395996
4057,-16.015052795410156,-15.480925559997559
4058,-13.825425148010254,-13.303547859191895
4059,-11.333796501159668,-10.827266693115234
4060,-8.596410751342773,-8.108034133911133
4061,-5.675471782684326,-5.206611633300781
4062,-2.6364033222198486,-2.1882123947143555
4063,0.45142707228660583,0.8787040114402771
4064,3.5198185443878174,3.926053047180176
4065,6.5006561279296875,6.885962009429932
4066,9.325444221496582,9.690986633300781
4067,11.930356979370117,12.277106285095215
4068,14.256999969482422,14.587055206298828
4069,16.254257202148438,16.571001052856445
4070,17.878145217895508,18.182823181152344
4071,19.090761184692383,19.384899139404297
4072,19.864330291748047,20.152029037475586
4073,20.181547164916992,20.466989517211914
4074,20.035367965698242,20.322322845458984
4075,19.430599212646484,19.72170066833496
4076,18.381258010864258,18.67788314819336
4077,16.909334182739258,17.213665008544922
4078,15.046700477600098,15.362869262695312
4079,12.836007118225098,13.168232917785645
4080,10.32835865020752,10.678272247314453
4081,7.579652309417725,7.94741678237915
4082,4.650937080383301,5.037044525146484
4083,1.6078780889511108,2.0144569873809814
4084,-1.4818611145019531,-1.0520776510238647
4085,-4.548439025878906,-4.095395088195801
4086,-7.521452903747559,-7.047367572784424
4087,-10.33439826965332,-9.84177017211914
4088,-12.925771713256836,-12.414923667907715
4089,-15.237053871154785,-14.70804500579834
4090,-17.215097427368164,-16.671449661254883
4091,-18.815893173217773,-18.26125144958496
4092,-20.00398826599121,-19.441478729248047
4093,-20.752967834472656,-20.185468673706055
4094,-21.045976638793945,-20.4744873046875
4095,-20.87610626220703,-20.3028507232666
4096,-20.24675750732422,-19.675872802734375
4097,-19.171096801757812,-18.607324600219727
4098,-17.67479705810547,-17.121171951293945
4099,-15.792865753173828,-15.249921798706055
4100,-13.565777778625488,-13.035762786865234
4101,-11.043235778808594,-10.529300689697266
4102,-8.281645774841309,-7.786834239959717
4103,-5.342823505401611,-4.869957447052002
4104,-2.2949330806732178,-1.8430736064910889
4105,0.7937971353530884,1.226108193397522
4106,3.855390787124634,4.267335891723633
4107,6.821167945861816,7.212687969207764
4108,9.625061988830566,9.996777534484863
4109,12.20319938659668,12.556042671203613
4110,14.496430397033691,14.833124160766602
4111,16.453811645507812,16.778133392333984
4112,18.032251358032227,18.346006393432617
4113,19.197017669677734,19.50060272216797
4114,19.9212646484375,20.2176513671875
4115,20.18752098083496,20.481666564941406
4116,19.99079704284668,20.286373138427734
4117,19.336191177368164,19.635225296020508
4118,18.237567901611328,18.542272567749023
4119,16.719579696655273,17.033123016357422
4120,14.816292762756348,15.142130851745605
4121,12.569896697998047,12.911049842834473
4122,10.031457901000977,10.388914108276367
4123,7.258946895599365,7.633298397064209
4124,4.313588619232178,4.707374095916748
4125,1.2603678703308105,1.6750911474227905
4126,-1.8309905529022217,-1.3952012062072754
4127,-4.890315055847168,-4.433490753173828
4128,-7.84916877746582,-7.373260974884033
4129,-10.641233444213867,-10.147978782653809
4130,-13.204907417297363,-12.693735122680664
4131,-15.48273754119873,-14.954309463500977
4132,-17.422225952148438,-16.8801212310791
4133,-18.97943115234375,-18.426971435546875
4134,-20.120145797729492,-19.559335708618164
4135,-20.819808959960938,-20.252979278564453
4136,-21.062469482421875,-20.49249267578125
4137,-20.84181022644043,-20.271860122680664
4138,-20.162683486938477,-19.59581756591797
4139,-19.040132522583008,-18.479793548583984
4140,-17.499895095825195,-16.949079513549805
4141,-15.577308654785156,-15.037374496459961
4142,-13.314424514770508,-12.788189888000488
4143,-10.761116027832031,-10.252176284790039
4144,-7.9759907722473145,-7.485899925231934
4145,-5.022940158843994,-4.552056789398193
4146,-1.9675114154815674,-1.515874981880188
4147,1.1228169202804565,1.5538322925567627
4148,4.17853307723999,4.588113307952881
4149,7.131209850311279,7.520255088806152
4150,9.91397476196289,10.283598899841309
4151,12.462849617004395,12.81559944152832
4152,14.721939086914062,15.059209823608398
4153,16.64207649230957,16.965097427368164
4154,18.178813934326172,18.49112892150879
4155,19.296724319458008,19.600688934326172
4156,19.970535278320312,20.269027709960938
4157,20.185422897338867,20.482236862182617
4158,19.9376277923584,20.23526954650879
4159,19.232553482055664,19.533416748046875
4160,18.085796356201172,18.392465591430664
4161,16.523134231567383,16.839324951171875
4162,14.579145431518555,14.908085823059082
4163,12.2978515625,12.641438484191895
4164,9.73056697845459,10.091085433959961
4165,6.934507846832275,7.3137617111206055
4166,3.9731247425079346,4.372333526611328
4167,0.9130028486251831,1.3326385021209717
4168,-2.1779630184173584,-1.7375553846359253
4169,-5.229982852935791,-4.768736362457275
4170,-8.174330711364746,-7.6930012702941895
4171,-10.945088386535645,-10.4440279006958
4172,-13.478981018066406,-12.960699081420898
4173,-15.719930648803711,-15.187228202819824
4174,-17.619016647338867,-17.07218360900879
4175,-19.13187026977539,-18.57354736328125
4176,-20.223848342895508,-19.658506393432617
4177,-20.871387481689453,-20.30213737487793
4178,-21.060283660888672,-20.48969841003418
4179,-20.786760330200195,-20.217634201049805
4180,-20.05664825439453,-19.491655349731445
4181,-18.885765075683594,-18.32737922668457
4182,-17.299753189086914,-16.752233505249023
4183,-15.33475112915039,-14.801447868347168
4184,-13.036675453186035,-12.517353057861328
4185,-10.455756187438965,-9.951621055603027
4186,-7.648319244384766,-7.163097858428955
4187,-4.678623676300049,-4.214738845825195
4188,-1.6141650676727295,-1.1715284585952759
4189,1.4762473106384277,1.898560881614685
4190,4.523681163787842,4.925891876220703
4191,7.459754467010498,7.842502117156982
4192,10.218790054321289,10.582491874694824
4193,12.739097595214844,13.083858489990234
4194,14.96227741241455,15.291154861450195
4195,16.8392276763916,17.156042098999023
4196,18.3300838470459,18.63565444946289
4197,19.3994083404541,19.695234298706055
4198,20.022123336791992,20.31247329711914
4199,20.185895919799805,20.474363327026367
4200,19.88703727722168,20.176464080810547
4201,19.131498336791992,19.424957275390625
4202,17.936384201049805,18.236438751220703
4203,16.32853889465332,16.638347625732422
4204,14.3436918258667,14.666956901550293
4205,12.02716064453125,12.366249084472656
4206,9.432245254516602,9.787443161010742
4207,6.6161627769470215,6.988306045532227
4208,3.6399385929107666,4.0325493812561035
4209,0.5716310739517212,0.9859969615936279
4210,-2.5172109603881836,-2.083451986312866
4211,-5.558494567871094,-5.106211185455322
4212,-8.485795974731445,-8.014694213867188
4213,-11.232721328735352,-10.743212699890137
4214,-13.73772144317627,-13.230177879333496
4215,-15.944522857666016,-15.420498847961426
4216,-17.801603317260742,-17.265209197998047
4217,-19.267410278320312,-18.72233772277832
4218,-20.311504364013672,-19.758211135864258
4219,-20.909996032714844,-20.350276947021484
4220,-21.047245025634766,-20.48676872253418
4221,-20.720327377319336,-20.16396141052246
4222,-19.93809700012207,-19.387813568115234
4223,-18.718801498413086,-18.175918579101562
4224,-17.088747024536133,-16.55622100830078
4225,-15.08397388458252,-14.565122604370117
4226,-12.749977111816406,-12.247315406799316
4227,-10.1385498046875,-9.654220581054688
4228,-7.3091654777526855,-6.8431315422058105
4229,-4.326527118682861,-3.87850022315979
4230,-1.2557052373886108,-0.8277015089988708
4231,1.8354781866073608,2.241580009460449
4232,4.87567138671875,5.260727405548096
4233,7.79545259475708,8.16235065460205
4234,10.531013488769531,10.880148887634277
4235,13.021562576293945,13.352731704711914
4236,15.209905624389648,15.526012420654297
4237,17.04703712463379,17.350099563598633
4238,18.491928100585938,18.78424835205078
4239,19.51210594177246,19.79755210876465
4240,20.084930419921875,20.365528106689453
4241,20.197593688964844,20.475282669067383
4242,19.847274780273438,20.125782012939453
4243,19.040428161621094,19.32472801208496
4244,17.795764923095703,18.088911056518555
4245,16.143253326416016,16.445878982543945
4246,14.118915557861328,14.434378623962402
4247,11.766836166381836,12.099006652832031
4248,9.141218185424805,9.4908447265625
4249,6.302277565002441,6.6702375411987305
4250,3.3123209476470947,3.700362205505371
4251,0.23801007866859436,0.6461908221244812
4252,-2.8502891063690186,-2.4231250286102295
4253,-5.884283542633057,-5.437491416931152
4254,-8.795854568481445,-8.329301834106445
4255,-11.518331527709961,-11.035040855407715
4256,-13.992238998413086,-13.493627548217773
4257,-16.16250991821289,-15.648344993591309
4258,-17.979061126708984,-17.451967239379883
4259,-19.400808334350586,-18.864322662353516
4260,-20.39607048034668,-19.852083206176758
4261,-20.943391799926758,-20.39378547668457
4262,-21.029972076416016,-20.478374481201172
4263,-20.652734756469727,-20.103219985961914
4264,-19.821340560913086,-19.276113510131836
4265,-18.554704666137695,-18.016050338745117
4266,-16.880250930786133,-16.352783203125
4267,-14.836413383483887,-14.323187828063965
4268,-12.468965530395508,-11.970810890197754
4269,-9.829418182373047,-9.349640846252441
4270,-6.978660583496094,-6.519284248352051
4271,-3.982813835144043,-3.5420918464660645
4272,-0.9062485098838806,-0.48575693368911743
4273,2.1832494735717773,2.580787420272827
4274,5.213212013244629,5.589648246765137
4275,8.115981101989746,8.473487854003906
4276,10.827594757080078,11.166796684265137
4277,13.285904884338379,13.608461380004883
4278,15.436426162719727,15.745116233825684
4279,17.231842041015625,17.528812408447266
4280,18.631258010864258,18.9179630279541
4281,19.601329803466797,19.88176918029785
4282,20.119644165039062,20.399017333984375
4283,20.178363800048828,20.458148956298828
4284,19.776439666748047,20.057544708251953
4285,18.918920516967773,19.206228256225586
4286,17.62607192993164,17.923490524291992
4287,15.929078102111816,16.23767852783203
4288,13.864521980285645,14.18807315826416
4289,11.479145050048828,11.82060718536377
4290,8.828536987304688,9.186502456665039
4291,5.970039367675781,6.345663547515869
4292,2.965299129486084,3.3627185821533203
4293,-0.11564356088638306,0.3041802942752838
4294,-3.2010679244995117,-2.7621617317199707
4295,-6.223909854888916,-5.766768455505371
4296,-9.118706703186035,-8.640899658203125
4297,-11.818538665771484,-11.321246147155762
4298,-14.261458396911621,-13.747613906860352
4299,-16.393877029418945,-15.864815711975098
4300,-18.167402267456055,-17.625822067260742
4301,-19.542085647583008,-18.9914493560791
4302,-20.488012313842773,-19.931262969970703
4303,-20.98381996154785,-20.422882080078125
4304,-21.017318725585938,-20.455612182617188
4305,-20.5867862701416,-20.02960777282715
4306,-19.704273223876953,-19.15316390991211
4307,-18.39061737060547,-17.84656524658203
4308,-16.672279357910156,-16.13943099975586
4309,-14.588138580322266,-14.069918632507324
4310,-12.186779022216797,-11.6846923828125
4311,-9.521099090576172,-9.036338806152344
4312,-6.6506757736206055,-6.185769081115723
4313,-3.641286611557007,-3.19724178314209
4314,-0.5600365400314331,-0.1356215626001358
4315,2.5252203941345215,2.9295358657836914
4316,5.5442938804626465,5.92828893661499
4317,8.42884349822998,8.793755531311035
4318,11.114107131958008,11.461644172668457
4319,13.539438247680664,13.871870040893555
4320,15.651638984680176,15.97004222869873
4321,17.403444290161133,17.709335327148438
4322,18.754823684692383,19.051420211791992
4323,19.675588607788086,19.965538024902344
4324,20.144126892089844,20.430601119995117
4325,20.150047302246094,20.43731117248535
4326,19.695003509521484,19.98542022705078
4327,18.788843154907227,19.084430694580078
4328,17.450088500976562,17.75469207763672
4329,15.708651542663574,16.025754928588867
4330,13.604535102844238,13.93722915649414
4331,11.186371803283691,11.535553932189941
4332,8.508615493774414,8.873957633972168
4333,5.6289381980896,6.014012336730957
4334,2.6120545864105225,3.0191314220428467
4335,-0.47220999002456665,-0.044793181121349335
4336,-3.554821252822876,-3.107234001159668
4337,-6.567170143127441,-6.098822593688965
4338,-9.441564559936523,-8.953690528869629
4339,-12.113438606262207,-11.608250617980957
4340,-14.523941040039062,-14.001860618591309
4341,-16.618268966674805,-16.080751419067383
4342,-18.346853256225586,-17.799510955810547
4343,-19.673240661621094,-19.11883544921875
4344,-20.569787979125977,-20.007579803466797
4345,-21.014060974121094,-20.446910858154297
